Lipid,Class,AK0135,AK0140,AK0169,AK0154,AK0155,AK0168,AK0174,AK0175,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
TAG(60:11)_FA 20:4,TAG,450092.7716064453,252608.35675048828,490617.46099853516,123180.24853515625,257532.94006347656,297910.6763305664,503407.41606140137,348058.4450683594,18428.1612701416,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:12)_FA 16:0,TAG,131269.78839111328,70606.06449890137,169333.5926513672,35031.862548828125,61290.22410583496,80822.50538635254,168854.76989746094,101471.14712524414,13434.160873413086,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:12)_FA 16:1,TAG,120994.1106262207,66591.0454711914,161960.87088012695,39523.26257324219,52171.54409790039,76007.46574401855,135364.60975646973,97717.92749023438,14104.641098022461,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:12)_FA 18:0,TAG,240082.9543762207,112483.66870117188,299915.26013183594,55394.023681640625,108569.40759277344,156589.56967163086,291134.23683166504,195371.03533935547,14059.181030273438,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:12)_FA 18:1,TAG,251236.25817871094,134767.32931518555,312872.6051635742,88698.02642822266,128372.34805297852,187230.83338928223,387838.6864013672,257068.7978515625,16510.481216430664,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:12)_FA 18:2,TAG,123420.98767089844,65866.90487670898,145486.38998413086,49518.423431396484,68078.80377197266,98642.30526733398,165610.11126708984,109775.16748046875,17606.06121826172,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:12)_FA 20:0,TAG,425749.96768188477,258165.5389404297,447098.9966430664,109723.36682128906,232559.8551940918,269430.78125,478376.58096313477,320905.3828125,25817.28190612793,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:12)_FA 20:4,TAG,374640.19915771484,229894.63806152344,498030.3312988281,110691.22702026367,210536.6750793457,247913.29986572266,421195.1946411133,298077.51763916016,23427.241668701172,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:2)_FA 16:0,TAG,99826.2866821289,49465.82385253906,123142.28833007812,30052.882080078125,48912.00386047363,65933.26454162598,120119.60873413086,81414.9253540039,11103.900825500488,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:2)_FA 16:1,TAG,102617.12773895264,55359.08418273926,144015.65019226074,29418.76171875,43804.46353149414,64708.94480895996,120051.60844421387,82116.34577941895,10794.940719604492,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:2)_FA 18:0,TAG,144868.75122070312,76485.86569213867,183442.1939239502,45681.00309753418,72696.9252319336,103032.22695922852,190780.95289611816,127117.04901123047,13117.020965576172,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:2)_FA 18:1,TAG,100495.78628540039,62379.02429199219,132818.90893554688,42203.20329284668,61182.164001464844,78960.52510070801,137934.22973632812,95503.06770324707,16215.101181030273,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:2)_FA 18:2,TAG,157782.67236328125,94822.34609985352,258256.61947631836,57973.30430603027,87599.96594238281,113885.6477355957,249141.87744140625,142886.25146484375,18328.90135192871,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:2)_FA 20:0,TAG,267573.8774719238,181158.0564880371,386441.5145263672,77563.30528259277,159549.45155334473,168274.65225219727,352528.4412994385,189875.23248291016,16894.02114868164,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:2)_FA 20:4,TAG,288717.7630004883,148802.25006103516,323739.3229980469,85075.34535980225,151829.90990447998,193287.59396362305,328565.0823059082,229156.15628051758,15346.02124786377,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:3)_FA 16:0,TAG,108114.74795532227,52705.904067993164,137253.53045654297,28784.642059326172,54675.063903808594,72887.64492797852,130241.32814025879,94539.30651855469,12869.70085144043,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:3)_FA 16:1,TAG,96141.4662475586,50805.52340698242,130945.14775085449,27648.10191345215,46873.90358734131,67610.18505859375,117821.80863952637,79992.38465881348,9931.640678405762,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:3)_FA 18:0,TAG,302771.54064941406,194133.8119506836,571277.7373046875,101273.20706176758,223541.8306274414,228097.7145690918,580672.8411254883,280159.2816772461,26903.161834716797,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:3)_FA 18:1,TAG,109515.38650512695,60570.70477294922,130402.16999816895,40795.72286987305,61187.74401855469,79894.5258178711,138580.75149536133,91417.26666259766,15305.20101928711,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:3)_FA 18:2,TAG,108332.94757080078,63481.064025878906,136654.79080200195,47055.62342834473,62494.36395263672,82635.02557373047,137605.6886291504,95453.84622192383,15361.441101074219,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:3)_FA 20:0,TAG,182892.11416625977,100744.44638061523,212204.03259277344,75768.20434570312,100758.62733459473,130599.42907714844,248927.47912597656,150485.57131958008,15165.5611038208,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:3)_FA 20:4,TAG,674607.0403442383,412290.9329071045,656825.3207855225,138405.99111938477,408372.7158508301,361304.0484008789,913070.2718200684,517116.6370239258,16496.241180419922,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:4)_FA 16:0,TAG,114940.66687011719,61201.22412109375,147251.087890625,29211.641860961914,49957.74377441406,68893.74528503418,145848.34982299805,87991.02542114258,12388.000877380371,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:4)_FA 16:1,TAG,111362.74905395508,56425.3635559082,139961.86979675293,32673.062255859375,49420.96447753906,72767.7852859497,135482.92978668213,88680.60606384277,11775.980743408203,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:4)_FA 18:0,TAG,158625.61322021484,76967.70533752441,191755.73370361328,45512.2430267334,76249.46563720703,111375.10988616943,203682.07637023926,136565.56997680664,12873.22085571289,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:4)_FA 18:1,TAG,275112.15954589844,167738.8719482422,477439.5753173828,96407.10597229004,207342.55432128906,221989.29364013672,449697.59046936035,243843.86010742188,36669.32241821289,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:4)_FA 18:2,TAG,107619.44827270508,63602.16499328613,127056.2891921997,42656.80278015137,58453.58419799805,77026.58540344238,139517.74871826172,94979.58703613281,16555.281158447266,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:4)_FA 20:0,TAG,236650.78182983398,135886.5110168457,259741.68057250977,73104.8849029541,130271.64863586426,163890.64944458008,320852.58221435547,204784.43350219727,15598.961135864258,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:4)_FA 20:4,TAG,7986581.755554199,5747458.632568359,6847221.717956543,1250540.1220092773,5218830.293273926,3308082.661529541,12364862.129364014,5742388.737426758,40900.82312011719,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:5)_FA 16:0,TAG,112157.86779785156,56708.484115600586,151508.4122467041,29871.70233154297,50036.80310058594,66040.68397521973,146283.70977783203,88942.28538513184,11480.280868530273,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:5)_FA 16:1,TAG,107661.0881652832,58518.18411254883,152430.63143920898,28732.141998291016,45934.70310211182,67791.92503356934,150068.69020080566,92363.40621948242,12036.300796508789,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:5)_FA 18:0,TAG,197209.01571655273,96975.18664550781,245515.97552490234,49310.08349609375,91647.78604125977,133066.36952209473,229619.53482055664,157183.3692932129,14399.041061401367,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:5)_FA 18:1,TAG,114852.08755493164,63118.243713378906,131455.12823486328,44579.10273742676,63752.164794921875,84909.98631286621,149410.2922668457,99906.32684326172,15004.241134643555,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:5)_FA 18:2,TAG,274442.6577758789,165529.2908935547,480712.40075683594,93818.68669128418,205465.27270507812,215927.47518920898,437724.6695251465,234246.83911132812,38377.94241333008,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:5)_FA 20:0,TAG,439475.90618896484,247884.93649291992,439223.8696594238,114685.36763000488,241200.8367614746,300121.5800476074,707716.0230712891,330314.1200866699,24093.66175842285,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:5)_FA 20:4,TAG,395748.00466918945,249983.039352417,403383.9722595215,101757.6266784668,236665.67553710938,238541.8740234375,524456.0403289795,315050.3267211914,15893.421104431152,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:6)_FA 16:0,TAG,119110.32850646973,65280.50454711914,157460.0513305664,32351.00257873535,55184.56367492676,70062.00508117676,150586.2508544922,98229.32740783691,13776.620895385742,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:6)_FA 16:1,TAG,109259.36831665039,59537.68473815918,151491.37103271484,32036.0625,49834.262756347656,71405.32537841797,141383.33084869385,89836.90609741211,12522.360961914062,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:6)_FA 18:0,TAG,224154.91329956055,111358.02835083008,283398.9619140625,58882.9641418457,108649.88729858398,139713.18855285645,282564.24153137207,183334.27499389648,13858.880966186523,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:6)_FA 18:1,TAG,129689.44958496094,74003.96542358398,160830.10943603516,44434.56237792969,71273.54418945312,95185.12606811523,166855.58963012695,115268.48889160156,17771.961135864258,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:6)_FA 18:2,TAG,111047.40802001953,62463.50453186035,133910.94940185547,43216.92370605469,63164.04441833496,81853.84497070312,146127.4310760498,99395.88818359375,16047.321258544922,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:6)_FA 20:0,TAG,429670.96795654297,239451.0323486328,466298.4488220215,122945.71046447754,236513.3572998047,291717.1387023926,470104.38275146484,361668.5444946289,35015.7626953125,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:6)_FA 20:4,TAG,281924.91957092285,205089.19589233398,420349.34783935547,96714.7876739502,182708.73640441895,202685.85426330566,415603.2409515381,231170.97842407227,16491.901161193848,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:7)_FA 16:0,TAG,129522.13006591797,73677.06469726562,171126.11108398438,36954.4626159668,59418.103912353516,81444.44509887695,166705.15252685547,106340.62727355957,13591.220901489258,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:7)_FA 16:1,TAG,124556.48696899414,61476.803802490234,157391.5899963379,34873.902572631836,54390.76424407959,74796.44525146484,154423.11067199707,95253.40719604492,10640.260711669922,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:7)_FA 18:0,TAG,216706.4557800293,113335.18817138672,256961.75415039062,59736.2839050293,102545.107421875,137130.2875366211,301107.06063842773,191875.0138244629,14958.261154174805,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:7)_FA 18:1,TAG,157018.18798828125,84173.26635742188,182065.3349609375,52195.42367553711,93210.68548583984,104819.70697021484,206719.33418273926,132638.47048950195,16275.661178588867,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:7)_FA 18:2,TAG,126198.96948242188,74359.58479309082,162676.5131225586,45561.84330749512,72939.70497131348,93198.82693481445,160796.5110168457,113366.90753173828,18330.281372070312,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
TAG(60:7)_FA 20:0,TAG,431830.5362548828,242108.97467041016,492477.49627685547,114983.96702575684,245103.4373779297,282959.27853393555,489617.47537231445,352332.3853149414,17879.381378173828,Sex: M | Genotype: cKO | time point: 28d ISCI,Sex: M | Genotype: WT | time point: healthy 28d ISCI,Sex: M__Genotype: cKO__time point: 28d ISCI vs Sex: M__Genotype: WT__time point: healthy 28d ISCI,3,5,Blank-1x
