Lipid,Class,AK0142,AK0170,AK0200,AK0202,AK0144,AK0145,AK0147,AK0164,AK0166,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
TAG(56:5)_FA 20:0,TAG,91579.04626464844,195038.61434936523,238418.7567138672,141806.8530883789,81996.06555175781,223676.63241577148,65770.18550109863,226932.81900024414,85220.22485351562,16373.521087646484,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:5)_FA 20:4,TAG,301954.60095214844,676290.6715087891,845894.6760253906,504408.2556152344,362703.4855957031,585313.8325805664,238147.6778564453,812284.5936279297,325478.9670410156,42218.483154296875,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:6)_FA 16:0,TAG,280070.9849243164,385838.8305053711,536685.8587646484,367340.6862792969,288188.9828796387,457591.65234375,173909.99026489258,725649.1512451172,317887.74237060547,40743.02299499512,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:6)_FA 16:1,TAG,190117.41012573242,306334.38076782227,372019.2872314453,261434.87677001953,185071.25344848633,313867.48498535156,118955.82821655273,426827.3503417969,195649.05303955078,25932.5419921875,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:6)_FA 18:0,TAG,296544.5167236328,460067.0495605469,592187.42578125,492855.25354003906,327662.38189697266,440780.01110839844,189511.2562866211,626074.8237304688,316621.6830444336,23560.521728515625,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:6)_FA 18:1,TAG,275200.28131103516,346153.40298461914,437352.69036865234,277341.5562438965,342847.9001464844,391946.0029296875,212387.1776123047,463353.1318664551,423417.0073547363,20404.701446533203,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:6)_FA 18:2,TAG,694255.4070739746,760466.6396484375,1004916.9810180664,669153.0443725586,937123.4877624512,990084.1217346191,536115.6567077637,1241526.8626098633,1121903.4008789062,19952.041473388672,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:6)_FA 20:0,TAG,111600.50787353516,278569.638092041,359218.60998535156,218162.4581298828,115322.76930236816,285791.66119384766,90789.42593383789,285250.3549194336,123359.78807067871,18527.521209716797,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:6)_FA 20:4,TAG,306738.9571533203,827109.6450195312,1077113.4331054688,556888.0947265625,399788.3298339844,796788.9393310547,269412.6396484375,852893.9328613281,374568.7653808594,101703.36688232422,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:7)_FA 16:0,TAG,209005.1944580078,340960.1265258789,470613.9151611328,316495.42419433594,187060.8527984619,374529.37060546875,127502.65072631836,501458.40966796875,216129.2739868164,26866.781646728516,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:7)_FA 16:1,TAG,289493.2829589844,374853.0687866211,516606.6981201172,360416.001953125,289109.8386230469,450683.41015625,178125.87322998047,707318.6369628906,322387.7197265625,43179.26318359375,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:7)_FA 18:0,TAG,1850672.400970459,542158.3009033203,708741.8089599609,3261971.276123047,2767919.0275268555,495628.2917480469,1308515.7038879395,729483.5670776367,1807071.7772827148,23058.56153869629,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:7)_FA 18:1,TAG,198384.21228027344,328751.38342285156,441096.55322265625,341164.4287109375,233136.79943847656,305409.6594848633,145189.17181396484,419310.01220703125,221153.83505249023,27713.282012939453,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:7)_FA 18:2,TAG,275774.9611816406,341322.5057373047,441901.8715209961,273721.7777404785,344831.0638885498,387965.84115600586,221967.0535583496,447737.8937072754,422488.71783447266,20745.261505126953,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:7)_FA 20:0,TAG,220954.5340576172,576329.6162109375,762067.0455932617,464256.42724609375,240297.5772857666,557515.3587036133,187820.47454833984,590664.6305847168,239721.7730102539,23997.821716308594,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:7)_FA 20:4,TAG,256927.27899169922,570324.6380004883,750370.7537841797,443767.1094970703,246128.83642578125,541674.1858520508,196233.01513671875,682076.2633056641,252260.31817626953,40895.92303466797,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:8)_FA 16:0,TAG,212627.41668701172,251581.61883544922,334625.8024902344,243649.05505371094,142162.69110107422,252538.95904541016,100275.96661376953,406093.0856323242,164811.5910949707,18576.86131286621,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:8)_FA 16:1,TAG,219766.47631835938,347731.80657958984,475961.43310546875,295822.36584472656,196861.65631103516,365786.9875488281,127424.22830200195,495110.5363769531,233170.19787597656,28278.462158203125,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:8)_FA 18:0,TAG,267082.7567138672,515516.6128540039,625430.7078857422,445147.5729370117,239660.0521850586,472250.3321533203,157415.29162597656,729198.8576049805,240572.5571899414,23188.561721801758,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:8)_FA 18:1,TAG,1447974.9493408203,406284.0471801758,529813.23828125,2593478.863647461,2196327.046875,338822.42474365234,1072620.0753173828,506240.2775878906,1441309.275604248,28634.50213623047,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:8)_FA 18:2,TAG,194150.51776123047,332568.36138916016,427963.34997558594,322913.2667236328,225232.27630615234,306580.26287841797,151505.77081298828,419439.7918701172,210951.43740844727,28317.722076416016,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:8)_FA 20:0,TAG,180059.77227783203,451301.5744628906,551280.044921875,337093.6012573242,184051.31280517578,409536.12506103516,141799.5307006836,455172.2731323242,185122.21673583984,20226.181396484375,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(56:8)_FA 20:4,TAG,137829.78997802734,287698.1596069336,362617.16833496094,222138.85388183594,132155.52828979492,282029.142578125,108909.64749145508,341149.49920654297,142159.47122192383,28462.342010498047,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:0)_FA 16:0,TAG,81251.76647949219,176816.61352539062,261046.15838623047,139487.58984375,68878.24436950684,186549.49487304688,57372.54409790039,212164.6143798828,77557.76489257812,14726.420997619629,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:0)_FA 16:1,TAG,110161.14810180664,248521.9591369629,281722.77618408203,195107.45251464844,111114.84829711914,247827.69821166992,80088.42420196533,286282.7233276367,114719.0678100586,17900.561233520508,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:0)_FA 18:0,TAG,9357638.822814941,38858030.47351074,35300840.479003906,20109918.71105957,11053621.278625488,29914885.299682617,8382905.440216064,29333780.70361328,9308369.296081543,62522.96513366699,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:0)_FA 18:1,TAG,438966.8843078613,1714015.160736084,1639081.4432983398,901911.0833435059,495469.1268005371,1270851.5600280762,390736.22689819336,1319581.4051208496,431324.5652770996,20367.22137451172,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:0)_FA 18:2,TAG,93600.3461303711,212983.7540283203,260973.1967163086,150427.34939575195,81999.88505554199,175369.0144958496,66474.42474365234,240500.67864990234,77879.04516601562,16506.881149291992,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:0)_FA 20:0,TAG,352489.27920532227,709548.4284667969,788687.2683105469,567208.4838562012,278578.86251831055,532044.41796875,214206.33181762695,1000313.0311279297,292062.5033569336,21557.32144165039,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:0)_FA 20:4,TAG,127408.55233764648,236509.17349243164,289792.3206176758,184156.51306152344,132793.7102355957,223031.49310302734,91212.82577514648,250857.21508789062,113466.84712219238,15251.421035766602,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:1)_FA 16:0,TAG,73827.08599853516,142983.57125854492,193156.75225830078,118505.98919677734,65998.40444946289,144132.83139038086,45755.9836730957,185605.2528076172,69294.34521484375,14935.821075439453,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:1)_FA 16:1,TAG,83928.94631958008,171184.35317993164,265778.47930908203,140905.74963378906,73375.8662109375,190468.41302490234,51930.86364746094,214335.27557373047,82239.88540649414,13907.92105102539,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:1)_FA 18:0,TAG,251778.87649536133,829971.9472045898,817528.5673828125,468442.82580566406,257441.90174865723,649026.7476501465,193604.21295166016,713760.9880981445,242276.09561157227,15912.401306152344,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:1)_FA 18:1,TAG,8027120.569732666,33737814.65411377,32279973.517456055,17527061.218688965,9398261.877166748,25960805.821105957,7583868.602966309,25545461.52282715,7733840.065216064,39814.78286743164,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:1)_FA 18:2,TAG,431408.9507446289,1663642.7415771484,1633196.4606933594,865938.9765014648,470513.85400390625,1243511.5410766602,377356.7957763672,1288904.573059082,418495.63845825195,18057.00131225586,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:1)_FA 20:0,TAG,258870.97689819336,451064.38916015625,557004.4791259766,400982.6889343262,212529.41220092773,384819.82482910156,164150.871383667,658196.3374633789,226926.7170715332,16241.121032714844,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:1)_FA 20:4,TAG,113191.2094116211,347024.43029785156,394848.8068847656,196874.63507080078,113215.48770141602,314875.1652832031,93615.30769348145,355694.7250671387,118184.22872924805,18581.64144897461,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:10)_FA 16:0,TAG,84884.82678222656,161516.69277954102,231274.15655517578,151438.67044067383,73532.92483520508,200906.89532470703,54039.9836730957,215690.27520751953,81903.90536499023,14022.340896606445,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:10)_FA 16:1,TAG,75724.08465576172,152104.02990722656,193756.1343383789,127795.8285522461,63490.244079589844,158564.67083740234,50945.984313964844,203397.4351196289,73634.62481689453,14793.381210327148,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:10)_FA 18:0,TAG,114160.38723754883,241022.43447875977,292487.3021850586,201152.6954345703,126350.46627807617,248211.81744384766,83018.32669067383,259998.9372253418,116073.46603393555,14806.501098632812,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:10)_FA 18:1,TAG,85678.5859375,189384.01318359375,242227.95587158203,132728.20971679688,87440.94680786133,174075.47241210938,64927.2839050293,214183.21307373047,75991.30541992188,21829.341400146484,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:10)_FA 18:2,TAG,150951.93124389648,230033.87283325195,308283.41693115234,185104.27264404297,116019.98962402344,196957.65454101562,85636.14596557617,328942.84338378906,126182.54962158203,24363.74185180664,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:10)_FA 20:0,TAG,209353.5955810547,366416.72735595703,515827.4166870117,303619.5234680176,211205.35455322266,344581.30743408203,160711.2926940918,465925.7657470703,196881.5313720703,17125.621307373047,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:10)_FA 20:4,TAG,238367.87893676758,525551.7130126953,649771.9228515625,431422.1232910156,235688.4561767578,471488.5103149414,176649.9139404297,597787.7849731445,245105.81323242188,20603.78143310547,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:2)_FA 16:0,TAG,66203.84390258789,124588.96984863281,167264.87158203125,112304.08749389648,57603.74418640137,136814.08880615234,42768.68273925781,163705.37091064453,64241.944091796875,13210.58090209961,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:2)_FA 16:1,TAG,71821.20474243164,142795.55001831055,180603.11456298828,119081.9475402832,60295.224670410156,155356.1499633789,45037.94317626953,183328.1521911621,68602.88516235352,15323.70101928711,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:2)_FA 18:0,TAG,181676.6520690918,466536.1101074219,507843.56774902344,279096.4572753906,231880.0969390869,422354.0631713867,149061.70881652832,421950.32986450195,163738.0087890625,14580.120956420898,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:2)_FA 18:1,TAG,204837.23406982422,698238.8902587891,712578.0957641602,389939.7046203613,221211.04067993164,527318.9922180176,177143.11209106445,579483.5938415527,198354.29571533203,17866.001251220703,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:2)_FA 18:2,TAG,7980796.343597412,33447542.585083008,32016187.49255371,17440833.928222656,9387418.773956299,25483385.770080566,7437035.656188965,24680886.202026367,7564509.0447387695,34402.92221069336,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:2)_FA 20:0,TAG,145038.12814331055,292264.4379272461,364816.88830566406,224249.51821899414,134429.626953125,271124.27810668945,106107.2670288086,356277.0640563965,134520.0311126709,15332.241226196289,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:2)_FA 20:4,TAG,223050.75732421875,515514.3460083008,567312.9406738281,364608.56756591797,202583.8579711914,415365.1655883789,163478.95275878906,589508.5897827148,212233.6980895996,24693.181671142578,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:3)_FA 16:0,TAG,124646.90866088867,242338.99627685547,327597.36737060547,170438.8321533203,104572.96792602539,232969.89965820312,76481.10432434082,268029.7568054199,89379.00604248047,28311.141876220703,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:3)_FA 16:1,TAG,71375.7448425293,125370.4086303711,169897.25073242188,111152.68740844727,59216.20443725586,132183.3685913086,43410.70349121094,166769.4730834961,64837.224838256836,13777.940933227539,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:3)_FA 18:0,TAG,104434.90603637695,240890.55908203125,291464.5961303711,204253.91479492188,110493.12696838379,293021.06256103516,77729.025390625,266725.7003173828,107325.12564086914,16466.00099182129,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:3)_FA 18:1,TAG,153254.23236083984,385075.21353149414,458705.81146240234,226834.03637695312,200192.09593200684,316183.578125,136685.61108398438,342710.40730285645,138860.22869873047,21752.221435546875,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:3)_FA 18:2,TAG,195160.35522460938,666396.4151000977,691203.8706665039,379289.76611328125,216592.19384765625,512280.8544616699,169043.19158935547,546870.4752807617,199837.9946899414,19453.04150390625,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:3)_FA 20:0,TAG,102519.76679992676,210161.7787475586,268499.2971801758,164018.0899658203,96806.58578491211,211589.41278076172,76618.70477294922,251884.2547302246,97637.54776000977,13927.940994262695,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:3)_FA 20:4,TAG,1464829.619293213,3316439.2770080566,2745673.6408691406,2258472.3310546875,1021984.6545715332,1887157.7024230957,888607.1272277832,4788167.373657227,930824.6860961914,22625.681640625,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:4)_FA 16:0,TAG,66511.44348144531,136782.54977416992,178590.65069580078,126876.1480102539,60788.823333740234,142932.93048095703,46042.64358520508,188601.8328857422,65517.96502685547,15429.461013793945,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:4)_FA 16:1,TAG,107243.94818115234,214557.6128540039,284263.65954589844,162804.91271972656,94726.92706298828,211813.7364501953,65011.02346801758,252165.59759521484,86175.86553955078,28959.761993408203,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:4)_FA 18:0,TAG,281001.78271484375,618958.1711120605,604892.1586303711,603670.1400756836,385994.18995666504,597516.5802001953,264093.08322143555,563960.9766235352,335574.6431274414,16277.521179199219,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:4)_FA 18:1,TAG,78305.36592102051,175658.4917602539,229024.2569580078,138474.72833251953,82708.02642822266,211395.91497802734,64169.48417663574,179170.19219970703,80202.6459350586,18220.36117553711,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:4)_FA 18:2,TAG,152862.5518798828,383540.04943847656,467586.16760253906,216715.33563232422,185278.6756591797,320928.02435302734,133132.35021972656,329729.72576904297,143097.77377319336,21162.821823120117,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:4)_FA 20:0,TAG,107187.44744873047,207122.9927368164,261131.82049560547,162815.2525024414,105205.50563049316,207624.19491577148,85900.36541748047,254132.12030029297,113929.72766113281,15893.461120605469,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
TAG(58:4)_FA 20:4,TAG,340266.5672302246,709003.3344421387,806688.7368164062,565249.9489746094,277818.0986328125,549563.1436157227,218260.05226135254,953694.0712890625,295634.5571594238,19298.06135559082,Sex: F | Genotype: cKO,Sex: F | Genotype: WT,Sex: F__Genotype: cKO vs Sex: F__Genotype: WT,4,5,Blank-1x
