lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023
TAG(56:5)_FA 20:0,-0.11728009604537667,5.534963891914848,0.03399860293842494,0.8537097884060804,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,23710.861824035645,27418.521697998047,22192.081329345703,25643.34164428711,27347.322074890137,25514.80174255371,18046.96134185791
TAG(56:5)_FA 20:4,-0.17858788166717096,7.907865120791638,0.07881410636309738,0.7789109756817575,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,115265.77069091795,149847.11071777344,128478.34967041016,151515.5098876953,141967.4111328125,142972.6905517578,56908.264221191406
TAG(56:6)_FA 16:0,-0.10202196645111035,8.027971086743888,0.025732102600159124,0.8725563094136851,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,119164.64755249023,286526.9176635742,76287.16485595703,232518.6374206543,106593.86703491212,129801.52951049805,28520.901596069336
TAG(56:6)_FA 16:1,0.09793674160431139,6.552651950702051,0.023712000014398882,0.8776199759788466,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,47657.80310058594,79589.92568969727,37015.90283203125,48852.4033203125,46733.76348876953,51971.04376220703,36152.20288848877
TAG(56:6)_FA 18:0,0.3314925161868668,7.216475340123719,0.271122471523654,0.602579800990054,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,87306.345703125,148610.13177490234,61167.70391845703,60730.04443359375,78161.70574951172,90410.78649902344,34859.68246459961
TAG(56:6)_FA 18:1,-0.007219858759186003,7.964748603182028,1.2889473873656243e-4,0.9909416660598854,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,88279.98635864258,310115.06271362305,88682.80685424805,71692.625244140625,193261.0736694336,204881.4331665039,21292.06137084961
TAG(56:6)_FA 18:2,-0.1370013763325363,9.936602801045511,0.046395064127864316,0.8294592627990957,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,296628.68322753906,1348745.4502563477,250042.8194580078,203782.45489501953,792521.8972167969,987505.9201049804,23812.921798706055
TAG(56:6)_FA 20:0,-0.2286503706888107,5.479310868932603,0.12912603522408972,0.7193399219235578,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,19646.34132385254,23373.34161376953,18601.681243896484,22977.4015045166,25641.541679382324,22635.081413269043,28334.26197052002
TAG(56:6)_FA 20:4,-0.09804440391828399,9.111395208085677,0.02376539114084153,0.8774833617290979,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,271041.08056640625,365571.0897216797,319759.2569580078,358989.66650390625,346449.8078613281,294964.12072753906,93550.586669921875
TAG(56:7)_FA 16:0,0.04381859159654181,6.7783298708539155,0.004747508645323251,0.9450674934424588,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,60534.9641418457,87891.54656982422,50149.60330200195,48600.2829284668,64995.40478515625,76218.405517578125,23594.62156677246
TAG(56:7)_FA 16:1,-0.0675735619322963,8.03481116613892,0.01128995839098934,0.9153806563176196,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,119519.28717041016,298004.9819030762,74145.56530761719,230641.89727783203,108681.24829101562,126585.70915222168,28556.76222229004
TAG(56:7)_FA 18:0,-0.15920544494871092,6.80480784623974,0.06264136584627522,0.8023688331902618,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,63478.0436706543,69587.22430419922,51446.80270385742,60387.7048034668,61925.184020996094,82155.4848022461,25445.201599121097
TAG(56:7)_FA 18:1,0.2724803218876782,7.066341795643685,0.1833137073135731,0.6685408238402677,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,63986.12469482422,130176.67059326172,64295.86456298828,53814.543701171875,77643.12658691406,76086.0053100586,39011.222747802734
TAG(56:7)_FA 18:2,-0.01509814632211787,7.962351114668968,5.636684290948324e-4,0.9810586417286243,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,90976.38540649414,306397.90298461914,86646.7262878418,73851.7448425293,190598.33209228516,205044.0758666992,21795.08140563965
TAG(56:7)_FA 20:0,-0.1652037670834889,5.734015105923584,0.06744277062819037,0.7950971522165338,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,25796.021701812744,24639.40187072754,22567.961517333984,30172.102157592773,29181.44218444824,21488.061546325684,36411.68240356445
TAG(56:7)_FA 20:4,0.3217458064205019,8.258864043327053,0.2554508483071914,0.6132628519858523,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,168111.91403198242,239851.51321411133,203970.45672607425,121387.62902832033,211212.1752319336,155958.25421142578,49940.60345458984
TAG(56:8)_FA 16:0,-0.28440269170444415,6.534166709094886,0.19967593210390072,0.6549825515204655,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,50460.34295654297,47887.40393066406,43653.44287109375,62691.74478149414,52300.16345214844,55806.08331298828,26022.34194946289
TAG(56:8)_FA 16:1,0.01138119051643193,6.747323625645354,3.202870384484413e-4,0.9857213693170388,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,58737.44357299805,81709.58609008789,50772.16368103027,46177.023529052734,64726.364685058594,77040.96501159668,23650.04164123535
TAG(56:8)_FA 18:0,-0.06769532758515792,6.145822052071645,0.011329965459708546,0.9152314248291896,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,40106.322677612305,36361.762268066406,36549.66233825683,36643.44255065918,39283.50274658203,42799.92280578613,26831.36215209961
TAG(56:8)_FA 18:1,-0.22590680935339,6.8989861870123805,0.12606143247967339,0.7225511524943856,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,62928.02439880371,71053.1242980957,56850.384841918945,68756.98583984375,69111.14437866211,83043.60549926758,29437.34210205078
TAG(56:8)_FA 18:2,0.2471228759566012,7.092600558991671,0.15082218550367088,0.6977508834199397,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,67102.20440673828,132445.94952392578,63566.86395263672,56827.14440917969,77130.06494140625,80875.44659423828,36622.68264770508
TAG(56:8)_FA 20:0,-0.30283981273489086,5.873319044808504,0.22634641016793466,0.6342462440733347,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,28993.181930541992,30963.042221069336,26796.362098693848,37472.80239868164,38237.062744140625,29816.942085266113,21755.14144897461
TAG(56:8)_FA 20:4,0.03587919139978024,7.786912940404414,0.0031830994557822123,0.955008050232694,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,107498.0687866211,140425.19064331055,134440.11279296875,98856.6674194336,152536.5343322754,121386.8489074707,64226.30374145508
TAG(58:0)_FA 16:0,-0.3698711359117669,6.411195046857613,0.33733941806667644,0.5613690009160983,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,35859.22296142578,33464.581970214844,35119.78260803223,38114.6025390625,41809.54312133789,55975.62414550781,64420.96368408203
TAG(58:0)_FA 16:1,0.05423587722835243,6.750096958954845,0.0072729880066617625,0.9320373482135734,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,78914.44436645508,62190.484786987305,51069.64334106445,53225.8642578125,73933.9242553711,59974.52487182617,19020.741256713867
TAG(58:0)_FA 18:0,-0.014498485482915916,7.626300647931007,5.197762566240272e-4,0.981810923117628,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,96304.06689453124,93237.3878173828,103153.18757629396,91567.7466430664,97682.48794555664,106857.96771240234,122829.93090820312
TAG(58:0)_FA 18:1,-0.11230659968913313,5.714652757927624,0.031177300864840163,0.8598454129821157,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,27428.66195678711,29639.80210876465,24593.48151397705,28950.921875,30174.28196716309,28174.421867370605,22646.84157562256
TAG(58:0)_FA 18:2,-0.13954930590584702,5.273498036713671,0.04812876628420781,0.8263519501265034,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,19849.38144683838,20811.401573181152,17962.44123840332,23096.101638793945,23700.881622314453,16841.701179504395,18108.541038513184
TAG(58:0)_FA 20:0,-0.26228457207950484,5.6466309216501704,0.1698571558391393,0.6802387889987137,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,25965.62191772461,26248.46188354492,22054.501472473145,28103.40203857422,29346.442092895508,31089.302276611328,20233.001373291016
TAG(58:0)_FA 20:4,-0.627733133185318,5.936300133949925,0.9667172338492945,0.32550025811429395,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,27926.00170135498,29259.14207458496,25157.561595916748,48613.02300262451,37241.862464904785,38656.2825012207,16751.601188659668
TAG(58:1)_FA 16:0,-0.2869598472308203,5.5619232034287744,0.20326381969306342,0.6520991830363114,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,23699.021713256836,24341.941802978516,21314.541473388672,25689.16192626953,29278.022033691406,29388.302474975582,19112.701416015625
TAG(58:1)_FA 16:1,-0.2998755611763006,6.439665812922485,0.22194994534871174,0.6375581576273006,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,35512.68212890625,37086.843170166016,38209.52275085449,39073.52264404297,44418.503509521484,53217.82395172119,64025.38471984863
TAG(58:1)_FA 18:0,-0.33953870131530073,5.849094542899456,0.28439407334508365,0.5938355424070672,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,31335.20211791992,26003.40184020996,24148.22176361084,28479.742126464844,36998.622497558594,38859.00326538086,24704.081512451172
TAG(58:1)_FA 18:1,-0.07235013598545577,7.700903566742759,0.012942192435360766,0.9094250696399966,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,101196.70825195312,116147.22952270508,110449.12971496582,112015.9696044922,110151.10565185548,118829.86987304688,90254.94714355467
TAG(58:1)_FA 18:2,-0.21070375782086248,5.7166077482285855,0.10967217631647941,0.7405176674405118,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,25990.901985168457,27299.88186645508,25219.281867980957,28051.441787719727,30445.98193359375,31967.902534484863,22933.141540527344
TAG(58:1)_FA 20:0,-0.13855143451049803,5.536385110824923,0.04744448889590558,0.8275712631233462,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,21641.22141265869,26390.16202545166,22993.3016204834,26124.40187072754,26465.06214904785,24352.121688842773,21224.28151702881
TAG(58:1)_FA 20:4,-0.02236035799615836,5.244052393762595,0.0012361464375771902,0.9719530555455849,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,22160.52149963379,19070.00134277344,17870.781288146973,20259.42144012451,19558.421463012695,20051.361358642574,18212.781127929688
TAG(58:10)_FA 16:0,0.06949399845504578,5.466834726201557,0.011939372647788105,0.912990373936735,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,24515.721794128414,28712.78204345703,20837.381492614742,21799.38153076172,24338.90200805664,23550.72177124023,18443.961318969727
TAG(58:10)_FA 16:1,0.03401065976958989,5.467441228444571,0.0028598865210369695,0.9573511332352427,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,24382.701736450195,25808.482025146484,22529.241569519043,22126.62139892578,23951.341583251953,24513.381538391113,18418.02131652832
TAG(58:10)_FA 18:0,-0.5438973477221442,6.031610825312559,0.7271552869790412,0.3938068276244587,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,33053.542083740234,31428.40234375,25607.401710510258,41191.24327850342,40570.80290222168,49021.844383239746,19410.981323242188
TAG(58:10)_FA 18:1,-0.16651285398608265,5.637143920680509,0.06851544936250775,0.7935106741908781,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,26641.48161315918,24074.741897583008,23539.66160583496,27418.162002563477,27169.901824951172,28580.30200958252,23109.001846313477
TAG(58:10)_FA 18:2,-0.15962202281568091,6.572352173627247,0.06296869731727384,0.8018638661245296,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,60697.92468261719,41070.22302246094,46840.32292175293,63931.824951171875,48827.983337402344,53029.02345275879,30040.742401123047
TAG(58:10)_FA 20:0,-0.01957197754621938,5.361280573357354,9.470826148572087e-4,0.9754492114433599,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,21023.481620788574,23134.621658325195,19756.081466674805,20881.421508789062,21849.941528320312,21397.62156677246,21278.34136199951
TAG(58:10)_FA 20:4,0.022321872994321673,5.941391331789178,0.0012319769701321093,0.972000376598292,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,36902.70262145996,32519.781951904297,31983.942489624023,30700.342163085938,35308.522857666016,34241.00199890137,22864.701446533203
TAG(58:2)_FA 16:0,-0.11930572028113892,5.470019175762806,0.0351825213185748,0.8512137110109296,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,22490.92172241211,25079.241821289062,20693.401473999023,22541.44162750244,27334.72203063965,23767.601593017574,20092.02130126953
TAG(58:2)_FA 16:1,-0.2656587266846128,5.531244579740019,0.1742477040143911,0.676364003762615,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,25393.08184814453,22202.961486816406,20821.42148590088,24026.401611328125,26215.04168701172,32486.162483215332,17906.241302490234
TAG(58:2)_FA 18:0,-0.2998972733481416,6.067704816494649,0.22197815289661094,0.6375367811961603,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,33161.18249511719,31096.84259033203,26400.782234191895,32704.92250061035,37445.56265258789,41653.62289428711,40114.6630859375
TAG(58:2)_FA 18:1,-0.2609372554491233,5.887992975983299,0.16812190236623797,0.6817863546649946,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,29157.502075195312,25967.781784057617,31449.862228393555,30812.422149658203,35633.08200073242,38212.5827331543,24592.201873779297
TAG(58:2)_FA 18:2,-0.08739203092481801,7.707346127510701,0.018882175501403253,0.8907048077271568,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,100422.5867614746,113108.66952514648,114899.40854644775,114083.34765625,113753.9680480957,118013.46801757812,88038.02629089355
TAG(58:2)_FA 20:0,-0.022869376149957772,5.574160347849155,0.0012931187438880443,0.9713142853518266,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,27465.781867980957,28616.482009887695,22960.661712646484,26567.321517944336,26685.98191833496,26167.82208251953,16193.260990142822
TAG(58:2)_FA 20:4,-0.057243317416177775,6.450167416094319,0.008101732790919414,0.9282795653584488,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,48331.663513183594,48198.48309326172,39427.70315551758,48038.983459472656,48927.24346923828,43023.92297363281,41615.88311767578
TAG(58:3)_FA 16:0,-0.24200405557084143,5.918020361396921,0.14463637585413375,0.7037146499937169,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,30836.48203277588,28523.182388305664,23884.302032470703,32704.462867736816,30275.241989135742,34826.60223388672,36640.90299987793
TAG(58:3)_FA 16:1,-0.12003464434085492,5.421489188804287,0.03561353129697409,0.850315820579551,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,20648.161529541016,26127.161895751953,20297.88144683838,21059.781463623047,27886.44204711914,23265.5018157959,18222.901443481445
TAG(58:3)_FA 18:0,0.054463015850951896,5.664124566831985,0.0073335475344719625,0.931755672769729,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,32865.26239013672,28956.461837768555,22675.321716308594,27200.26203918457,27700.622146606445,26049.64192199707,19471.501426696777
TAG(58:3)_FA 18:1,-0.23537178016566715,6.160788507374242,0.13682776735753774,0.7114552314426431,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,31284.60171508789,32873.882736206055,31116.32225036621,36840.36255645752,38686.2629699707,35778.88252258301,50040.80330657959
TAG(58:3)_FA 18:2,-0.339911230035328,5.9299096753941365,0.28501924068791595,0.5934301418390001,0.9999970637257838,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ cortex,TAG,28273.78196716309,29315.56182861328,31049.622428894043,35965.822265625,36729.022872924805,39057.76290130615,22438.6014251709
