lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M2-5xFAD-cortex10x_01202023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M1FAD173-5xFAD-Cortex10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,M2FAD173-5xFAD-Cortex10x_01192023,M2FAD173-5xFAD-Diencephalon10x_01192023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-cerebellum10x_01202023,DOD100-M1-WT-cortex10x_01202023,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,DOD99-M2-WT-cortex10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,M5FAD173-WT-Cortex10x_01192023,M5FAD173-WT-Diencephalon10x_01192023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
TAG(54:0)_FA 20:4,0.11472021636149772,5.2447404433677365,0.18326171907801836,0.6685850264638971,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,18457.60147857666,22943.4419631958,20421.5213508606,30286.622467041016,20999.38131332397,22586.861770629883,23723.78157043457,22854.301834106445,21048.34135437012,18812.961380004883,22021.36157989502,23471.66170501709,22270.581886291504,18512.34129333496,20030.98145294189,29812.742027282715,16789.221145629883,15918.921047210692,17745.28123474121,19081.34136581421,18374.721366882324,23813.901817321777,20699.02158355713,18334.8811416626,20390.401260375977,21579.10164642334,18698.881324768063,19014.061683654785,20522.701583862305,20411.62142944336,19846.5213432312,15270.841007232666
TAG(54:1)_FA 16:0,0.08626930149763395,6.244710844931349,0.10380888408747069,0.7473058349175562,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,29406.4821472168,37747.44274902344,47217.12313842773,49761.5036315918,51507.70324707031,48625.023193359375,37292.20294189453,44740.923248291016,50855.64323425293,44977.32339477539,36711.36289978027,62001.40434265137,50168.90385437012,42659.42277526856,50466.60383605957,40641.04220581055,36288.46224975586,32150.461959838867,38827.40235900879,41190.10322570801,39048.00253295898,47536.32328796387,38058.102783203125,46939.66326904297,43280.82293701172,43687.80307006836,32499.062744140625,35817.48274230957,51364.12384033203,35393.42266845703,39336.62289047241,20897.96133422852
TAG(54:1)_FA 16:1,0.1576067040588979,6.580816746620254,0.34508532509019574,0.5569084808988879,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,38819.56286621094,51772.08386230469,62215.184509277344,70763.40509033203,46587.7830657959,65490.6435546875,45456.76315307617,66922.40545654297,70523.70458984375,49440.863708496094,45495.563415527344,77501.36717224121,63620.684631347656,56205.083984375,66016.56477355957,52021.68350219727,44632.08312988281,41429.74264526367,52512.903411865234,50139.02348327637,45438.60321044922,55263.96405029297,44794.92361450195,43731.46340942383,53916.82412719727,53630.90393066406,47891.46347045898,46806.343505859375,69849.36532592773,42678.8627319336,49200.103775024414,28184.80191040039
TAG(54:1)_FA 18:0,0.25602794773038673,8.379630096032555,0.9053745241163114,0.3413446796823593,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,97823.34777832033,113902.5089111328,213593.9735107422,311654.77935791016,231285.55590820312,182551.5137939453,194102.85546875,212974.497253418,247289.85821533203,200915.1956787109,168981.93225097656,310493.0641479492,259115.49700927731,249965.67462158203,279281.77978515625,151012.05108642578,126001.52642822266,114737.1685180664,181422.1708984375,170222.4507446289,146971.5499267578,229364.75622558597,126327.1683959961,195996.75366210935,181986.3721923828,219146.75421142575,126136.32836914062,140117.3087158203,185623.62982177731,160954.97369384766,149751.35107421875,58759.14434814453
TAG(54:1)_FA 18:1,0.11788328665253849,9.143096836464652,0.19350530830411117,0.6600150531669541,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,241955.45703125,288859.9389648437,407368.4497070313,329084.0234375,283473.17919921875,385332.3310546875,298296.9194335937,347088.02734375,358750.0615234375,308246.3212890625,303853.33935546875,357753.0241699219,384628.97021484375,324549.86181640625,366762.166015625,273539.818359375,265205.0986328125,261524.5205078125,352011.083984375,300287.38232421875,289784.66259765625,328351.1435546875,309623.6845703125,292870.47998046875,316311.1240234375,318306.501953125,308179.5419921875,262790.71923828125,327556.9621582031,262916.05810546875,263913.0170898437,246692.72021484372
TAG(54:1)_FA 18:2,0.12638418481016192,6.375494286066278,0.22229724289422848,0.6372950817987859,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,38146.80267333984,48462.50344848633,52492.704040527344,57647.44366455078,40877.742767333984,53540.62371826172,45381.762939453125,46868.802978515625,44597.30334472656,44122.72326660156,43390.08270263672,54127.78308105469,55870.70361328125,45025.12350463867,47422.64373779297,56412.7841796875,39113.20248413086,39881.122802734375,47832.94372558594,43373.563049316406,42713.0033569336,49482.46374511719,42853.923400878906,43108.483306884766,44068.36318969727,48784.78363037109,44414.70318603516,36120.26248168945,43784.08316040039,43285.66275024414,41050.66287231445,38056.022705078125
TAG(54:1)_FA 20:0,0.309246745519693,7.679242523778261,1.3164952321594114,0.25122201685399215,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,62300.60485839844,80341.7866821289,108112.92868041992,167864.70916748047,99823.20721435548,99145.00567626952,114780.6470336914,107180.00622558594,100954.00762939452,100229.02499389648,104597.30834960938,160311.41009521484,165362.3503112793,137734.64874267578,141985.69146728516,95047.98556518556,76236.52542114258,73504.14639282227,94689.38702392578,86845.726806640625,85750.76599121094,87991.92767333984,72514.78509521484,85074.125732421875,93418.26596069336,102028.20837402344,76218.82550048828,87824.32656860352,96644.427001953125,101427.38659667967,92667.44766235352,400722.0986328125
TAG(54:1)_FA 20:4,0.13241196443313596,5.149318578727121,0.24389607922158518,0.6214062142703166,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,18482.70121383667,22712.521675109863,22749.70147705078,35388.38258743286,19013.881393432617,19298.361282348636,20967.361541748047,18160.30126953125,22661.021522521973,17581.921447753906,22153.50154113769,20758.08168411255,19111.58131408692,18026.761405944824,17403.58095550537,17713.121227264404,15947.921394348145,14879.200904846191,15321.301124572754,17312.901275634766,18593.361335754395,20585.221755981445,18095.0213508606,20795.921493530277,21530.701328277588,20674.421447753903,20325.14144897461,15448.301265716553,17493.361209869385,15131.62121963501,16725.80114364624,18336.181282043457
TAG(54:2)_FA 16:0,0.10841113509739755,6.372178703542897,0.1637334799686414,0.6857421967318055,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,33177.02243041992,40767.423278808594,47452.18338012695,61380.265045166016,73954.64561462402,48308.66384887695,41495.52339935303,48342.40309143066,54999.643966674805,55249.12413024902,38842.78291320801,62093.22398376465,56586.36357116699,49028.34327697754,47259.2229309082,40674.68281555176,39819.86279296875,33902.762451171875,42418.70301818848,51706.74345397949,36587.36264038086,53664.74423217773,38449.14273071289,65084.26530456543,44683.203552246094,50842.36318969727,32541.382553100582,37971.86280822754,46783.38327026367,36130.24221801758,41932.64297485352,21361.94146728516
TAG(54:2)_FA 16:1,0.08023649374684806,6.2505623013670535,0.08982778539939318,0.7643962050552527,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,29596.62205505371,34263.38201904297,45222.50305938721,46074.00286865234,49325.66342163086,48759.66395568848,38126.90225219727,48629.56289672852,53607.56362915039,49498.72360229492,34171.442962646484,66026.3048248291,47515.64342498779,44113.70344543457,52157.0436706543,43045.56327819824,35259.86260986328,31947.74208068848,39359.92265319824,43742.24298095703,35718.40234375,47469.56343078613,39636.90255737305,46424.50323486328,43700.40333557129,44517.42332458496,32688.682693481445,34383.742736816406,50058.48321533203,37452.02291870117,41436.002838134766,21252.68148803711
TAG(54:2)_FA 18:0,0.11115730402919118,9.374005528381398,0.1721194052042847,0.6782350534432859,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,210004.9952392578,218395.5548095703,350548.9871826172,502143.0733642578,459804.7221679688,348156.40393066406,342082.6280517578,470556.4375,508819.67810058594,397332.8887939453,320027.94091796875,674040.2330322266,517921.45959472656,469779.0932617188,524570.1981201172,340124.36755371094,227938.43432617188,206214.17602539065,326477.40393066406,410715.10546875,286293.1201171875,408234.5151367188,250705.73583984372,489722.3540039063,417735.21240234375,489148.8835449219,271993.35681152344,340573.84533691406,346307.1442871094,355042.7403564453,271002.1770019531,108722.66784667967
TAG(54:2)_FA 18:1,0.25436349414767334,8.556250119948613,0.8937341818113964,0.3444673822141742,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,112767.58923339844,128535.6473388672,238424.47680664065,334893.90283203125,253571.07861328125,198836.2542724609,226210.85467529297,247936.77642822263,273998.6813354492,216521.6539306641,193085.83624267575,357948.6044921875,300970.60040283203,280496.1036376953,311782.2824707031,178295.67236328125,145222.6498413086,124364.72985839844,219686.1563720703,186973.2344360352,160182.01220703125,244205.14025878903,140130.189453125,219415.8370361328,205017.6331787109,243625.89532470703,146011.18994140625,163319.4315185547,216148.9596557617,195971.09503173828,180038.6323852539,67883.14465332031
TAG(54:2)_FA 18:2,0.11330714350985283,9.142263670734296,0.17881954287491908,0.672389675431617,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,255024.61865234372,284375.90185546875,340166.32373046875,335567.72509765625,292699.28076171875,387691.00634765625,287214.0405273437,357968.48681640625,327200.6655273437,315595.6826171875,304934.5615234375,351455.28369140625,376492.0073242188,306813.3408203125,338242.025390625,364701.20703125,266162.3359375,292312.640625,338522.50048828125,284694.71875,337104.2631835937,299355.80126953125,286439.92138671875,286748.8984375,317557.58203125,306448.47998046875,300319.6381835937,271099.37841796875,333130.884765625,287006.0209960937,278054.0986328125,239677.51708984372
TAG(54:2)_FA 20:0,0.0949972598477225,6.286666854288828,0.1258155126000844,0.7228107361577207,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,31408.582611083984,36992.122467041016,43549.06329345703,56485.34338378906,47437.52374267578,44738.80303955078,39770.90267944336,55292.84405517578,52142.34365844727,41925.802978515625,46068.86297607422,60041.72340393066,53625.94421386719,48035.20318603516,43339.66342163086,44849.723693847656,30042.162406921387,28370.242553710938,34206.242027282715,44169.92321777344,41260.66261291504,37984.46302032471,37974.44271850586,41307.1231842041,45085.80331420898,45276.52388000488,38567.86225891113,45297.08290100098,44137.80342102051,37614.28297424317,40777.46238708496,34607.30210876465
TAG(54:2)_FA 20:4,0.1354515389592649,5.543757929290725,0.2551900731486114,0.6134440658234275,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,20931.0016784668,32036.90216064453,29751.10201263428,26845.282012939453,30986.702102661133,25031.341705322266,26133.56172180176,21369.96165466309,24711.88180541992,29081.82179260254,25431.18186950684,30054.242027282715,27889.50203704834,28236.72184753418,28865.06223297119,27671.74216079712,24956.62187194824,22038.921501159668,21244.661529541016,23824.24169921875,24210.001739501957,22949.381408691406,23959.00160217285,27326.92176818848,25696.74177551269,26484.421882629395,24750.70181274414,22958.50160980225,26610.96199798584,21800.341232299805,20970.101501464844,26022.62197875977
TAG(54:3)_FA 16:0,0.30406315096623177,7.859260537795619,1.273158667953794,0.2591749512926245,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,54627.52362060547,155057.06938171387,113043.10772705078,101800.08758544922,404242.4279937744,87472.20681762695,79847.20506286621,70094.74424743652,154834.3487854004,201763.7152099609,120291.16843414308,126380.68746948242,221196.67721557617,114827.0301513672,186989.65314483643,89049.00573730469,215735.4157409668,106182.66818237305,143982.11079406738,97318.547119140625,58438.98416137695,125789.40850830078,65030.56454467773,251093.2389831543,144079.39016723633,158580.41177368164,105464.44818115234,61687.82466125488,193666.67294311523,66158.60418701172,106553.30844116212,19306.281204223636
TAG(54:3)_FA 16:1,0.1357084860015053,6.398965850227184,0.2561731716761031,0.6127615117936511,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,34228.84228515625,42563.98318481445,49301.28318786621,58209.72457885742,76428.72459411621,48425.80404663086,45183.84342956543,48852.12344360352,57692.56425476074,53793.083740234375,39162.68326568604,67280.70524597168,58545.363372802734,53207.20405578613,45550.34336090088,41734.32327270508,40391.96295166016,35459.302505493164,45527.94332885742,52444.24382019043,35207.68243408203,50924.08380126953,38810.52328491211,64482.68537902832,43922.64294433594,51236.52392578125,36665.122497558594,34534.06245422363,50094.02394104004,38973.00268554688,43785.10304260254,20439.48164367676
TAG(54:3)_FA 18:0,0.08264469759954252,8.471863384261258,0.0952948799645128,0.7575507419529618,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,112298.84716796876,104234.1870727539,136032.35150146484,142159.48895263672,358434.1884765625,177162.11450195312,124142.48889160156,336171.2258300781,385792.06036376953,219491.8167724609,174943.01275634766,403917.1469116211,272545.7598876953,218263.9165649414,226354.39770507807,196455.9310913086,122967.84979248048,98749.1864013672,140637.0892944336,273009.2342529297,125736.54876708984,161349.58978271484,119659.94885253906,338113.3245239258,301239.97930908203,239255.7354736328,118585.88891601562,221601.5968017578,195664.73150634769,153827.60815429688,119398.90802001952,57040.36401367188
TAG(54:3)_FA 18:1,0.10588501777058999,9.521449329823826,0.15622543059544114,0.6926557183250577,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,225743.53869628903,240492.05541992188,382198.9848632813,539193.123046875,481447.7778320313,384015.1097412109,398221.4025878906,525973.859375,542129.6162109375,420050.767578125,356805.22692871094,764655.1887207031,564504.8635253906,538796.2427978516,590274.8620605469,378746.38671875,260649.73693847656,236887.9942626953,370625.580078125,467360.7895507813,307030.19580078125,444482.4504394531,281866.5368652344,524169.4227294922,474908.7526855469,508884.982421875,284852.1376953125,391466.4060058594,406569.8758544922,411819.44494628906,309827.6998291016,117903.888671875
TAG(54:3)_FA 18:2,0.21483220977909767,8.496713446068807,0.6390521824221196,0.424054224147086,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,106452.587890625,122757.92956542967,195644.57373046875,330797.7265625,237554.01916503903,204101.8359375,209410.09497070312,254274.5,229469.61694335935,206659.55737304688,186993.85095214844,321766.8601074219,311139.8978881836,275367.1173095703,253999.2169189453,195786.7371826172,140594.40838623047,137210.70782470703,200656.93627929688,151065.83056640625,204503.4705810547,184248.71160888672,139631.1298828125,208087.2138671875,188663.2724609375,242087.64013671875,132707.97033691406,171073.4930419922,214912.9552001953,219830.8555908203,189676.95239257807,67268.484375
TAG(54:3)_FA 20:0,0.14503241332111313,5.361897829657647,0.2924014213769084,0.5886857368842852,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,18143.56174468994,21606.50151062012,23868.601470947266,38863.36276245117,23273.42176818848,23517.34185028076,21670.261878967285,25759.481769561768,27500.02195739746,23332.30195617676,22261.18147277832,25941.74200439453,27222.462287902832,21051.14183807373,20193.28131103516,29031.28221511841,19726.621505737305,16473.88092803955,17921.441375732422,21212.921501159668,23180.221450805664,22961.461502075195,21273.9617767334,21891.1815032959,23286.20167160034,20854.30142974853,19631.48137664795,20704.82135772705,21455.561477661133,20277.20164489746,19961.641471862797,18522.40110015869
TAG(54:3)_FA 20:4,0.02613281907359998,7.157394391133401,0.009557145010148815,0.9221223531017505,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,72205.50549316406,80037.765869140625,85582.50537109375,92758.8663330078,73220.92529296875,86822.986572265625,76703.145263671875,83912.04650878906,81045.78552246094,77444.185302734375,76978.826171875,76818.34582519531,84270.8857421875,80541.405517578125,77704.22540283203,76957.605224609375,70122.58459472656,69130.32507324219,72962.5048828125,71222.68518066406,83854.785888671875,85818.64611816406,72787.525146484375,85429.92663574219,82644.545166015625,78960.72521972656,82037.64538574219,71262.28381347656,71665.60540771484,75134.224853515625,75702.16516113281,72300.446044921875
TAG(54:4)_FA 16:0,0.34608722511871715,11.010195583882984,1.645039608629304,0.19963541376453256,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,335346.3248291016,1600420.909790039,916609.7346191406,697085.7416381836,4010678.230651856,601453.1057128906,622604.1403198242,390915.4860839844,1439629.483459473,2082733.5821533203,1126607.6694335938,1011546.701171875,2001986.9545288088,895364.221862793,1739709.1236190796,692422.7406005859,2226638.4025878906,1005801.2534179688,1388914.760635376,752926.9150390625,394552.2039794922,1030106.4506835938,476601.850402832,2426072.8455810547,1349423.0673828125,1488502.7575683594,1043576.3407897948,387466.1301269531,1925240.4794311523,465915.158203125,934467.67333984375,22971.2013092041
TAG(54:4)_FA 16:1,0.2877422189631486,7.838070288272115,1.1413155958598509,0.2853745070598232,0.9998892208220957,19,12,Genotype_ 5xFAD,Genotype_ WT,TAG,53138.58377075195,154485.32920837402,113276.30871582033,103087.38746643066,407542.51150512695,83390.40521240234,87895.36636352539,67382.2647857666,152863.19102478027,212484.1562194824,121257.72845458984,124133.50675201416,203715.53309631348,108804.58752441406,179125.6703338623,77156.24423217773,199939.41319274905,103980.6266784668,138870.18963623047,102899.6869506836,60033.04479980469,121667.80874633788,69857.74540710449,241566.7357788086,140169.82940673828,156317.09382629397,107853.5283203125,60785.54428100586,184607.31423950195,67662.7646484375,106077.62731933594,19888.46141052246
