Lipid,Retention_Time,OzESI_Intensity,group_by_ion,group_by_lipid,Sample_ID,Transition,Sample,Parent_Ion,Product_Ion,Species,Class,Possible_Lipids,Peak_Height,FWHM,Peak_Width,Peak_Area,Filter_Column,n_value
FA(22:1)_<>_n-9 ,12.344416666666667,1193.0,21,263,FAME_on,395.4 -> 183.0,FAME,395.4,183.0,22:1,FA,FA(14:0) | FA(15:1)_<>_n-2 | FA(16:1)_<>_n-3 | FA(17:1)_<>_n-4 | FA(18:1)_<>_n-5 | FA(18:2)_<F>_n-5 | FA(18:3)_<FF>_n-5 | FA(20:1)_<>_n-7 | FA(20:2)_<F>_n-7 | FA(20:3)_<FF>_n-7 | FA(20:4)_<FFF>_n-7 | FA(20:5)_<FFFF>_n-7 | FA(22:1)_<>_n-9 | FA(22:2)_<F>_n-9 | FA(22:6)_<FFFFF>_n-9 | FA(24:1)_<>_n-11,1193.0,0.05246666666666755,0.05246666666666755,62.59273333333439,group_by_lipid,9
FA(22:1)_<>_n-9 ,12.580516666666668,189823.0,21,263,FAME_on,395.4 -> 183.0,FAME,395.4,183.0,22:1,FA,FA(14:0) | FA(15:1)_<>_n-2 | FA(16:1)_<>_n-3 | FA(17:1)_<>_n-4 | FA(18:1)_<>_n-5 | FA(18:2)_<F>_n-5 | FA(18:3)_<FF>_n-5 | FA(20:1)_<>_n-7 | FA(20:2)_<F>_n-7 | FA(20:3)_<FF>_n-7 | FA(20:4)_<FFF>_n-7 | FA(20:5)_<FFFF>_n-7 | FA(22:1)_<>_n-9 | FA(22:2)_<F>_n-9 | FA(22:6)_<FFFFF>_n-9 | FA(24:1)_<>_n-11,189823.0,0.1850458091992018,0.18363333333333465,34857.83023333358,group_by_lipid,9
FA(22:1)_<>_n-11 ,12.084816666666667,1283.0,15,248,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,22:1,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,1283.0,0.08642028848867483,0.07868333333333233,100.95071666666537,group_by_lipid,11
FA(22:1)_<>_n-11 ,12.557,1043.0,15,248,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,22:1,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,1043.0,0.1399339297918632,0.1573999999999991,164.16819999999905,group_by_lipid,11
FA(22:2)_<B>_n-5 ,11.104166666666668,1605.0,36,270,FAME_on,449.4 -> 183.0,FAME,449.4,183.0,22:2,FA,FA(20:2)_<B>_n-3 | FA(20:3)_<BF>_n-3 | FA(20:4)_<BFF>_n-3 | FA(22:2)_<B>_n-5 | FA(22:6)_<BFFFF>_n-5,1605.0,0.07688793659043788,0.05246666666666577,84.20899999999857,group_by_lipid,5
FA(22:2)_<B>_n-5 ,11.4452,1579.0,36,270,FAME_on,449.4 -> 183.0,FAME,449.4,183.0,22:2,FA,FA(20:2)_<B>_n-3 | FA(20:3)_<BF>_n-3 | FA(20:4)_<BFF>_n-3 | FA(22:2)_<B>_n-5 | FA(22:6)_<BFFFF>_n-5,1579.0,0.06850213030694324,0.07869999999999955,124.26729999999928,group_by_lipid,5
FA(22:2)_<F>_n-6 ,11.210916666666668,3194.0,32,288,FAME_on,437.4 -> 183.0,FAME,437.4,183.0,22:2,FA,FA(17:0) | FA(18:1)_<>_n-2 | FA(18:2)_<F>_n-2 | FA(20:1)_<>_n-4 | FA(20:2)_<F>_n-4 | FA(20:3)_<FF>_n-4 | FA(20:4)_<FFF>_n-4 | FA(22:1)_<>_n-6 | FA(22:2)_<F>_n-6 | FA(22:6)_<FFFFF>_n-6 | FA(24:1)_<>_n-8,3194.0,0.12669837995533537,0.10493333333333332,335.15706666666665,group_by_lipid,6
FA(22:2)_<B>_n-6 ,11.211383333333334,176850.0,31,271,FAME_on,435.4 -> 183.0,FAME,435.4,183.0,22:2,FA,FA(18:2)_<B>_n-2 | FA(18:3)_<BF>_n-2 | FA(20:2)_<B>_n-4 | FA(20:3)_<BF>_n-4 | FA(20:4)_<BFF>_n-4 | FA(20:5)_<BFFF>_n-4 | FA(22:2)_<B>_n-6 | FA(22:6)_<BFFFF>_n-6,176850.0,0.14522322161553658,0.1311666666666671,23196.825000000077,group_by_lipid,6
FA(22:2)_<F>_n-7 ,11.186516666666668,2804.0,29,289,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,22:2,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,2804.0,0.14810370771960277,0.15740000000000087,441.34960000000245,group_by_lipid,7
FA(22:2)_<F>_n-7 ,11.553783333333334,1002.0,29,289,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,22:2,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,1002.0,0.06975539075425442,0.07869999999999955,78.85739999999954,group_by_lipid,7
FA(22:2)_<B>_n-7 ,11.2132,1225.0,28,272,FAME_on,421.4 -> 183.0,FAME,421.4,183.0,22:2,FA,FA(18:2)_<B>_n-3 | FA(18:3)_<BF>_n-3 | FA(20:2)_<B>_n-5 | FA(20:3)_<BF>_n-5 | FA(20:4)_<BFF>_n-5 | FA(20:5)_<BFFF>_n-5 | FA(22:2)_<B>_n-7 | FA(22:6)_<BFFFF>_n-7,1225.0,0.18082994902797836,0.1573999999999991,192.8149999999989,group_by_lipid,7
FA(22:2)_<F>_n-9 ,11.216383333333335,147151.0,21,291,FAME_on,395.4 -> 183.0,FAME,395.4,183.0,22:2,FA,FA(14:0) | FA(15:1)_<>_n-2 | FA(16:1)_<>_n-3 | FA(17:1)_<>_n-4 | FA(18:1)_<>_n-5 | FA(18:2)_<F>_n-5 | FA(18:3)_<FF>_n-5 | FA(20:1)_<>_n-7 | FA(20:2)_<F>_n-7 | FA(20:3)_<FF>_n-7 | FA(20:4)_<FFF>_n-7 | FA(20:5)_<FFFF>_n-7 | FA(22:1)_<>_n-9 | FA(22:2)_<F>_n-9 | FA(22:6)_<FFFFF>_n-9 | FA(24:1)_<>_n-11,147151.0,0.1543190215603497,0.15740000000000087,23161.567400000127,group_by_lipid,9
FA(22:2)_<F>_n-10 ,11.21775,1380.0,18,275,FAME_on,381.3 -> 183.0,FAME,381.3,183.0,22:2,FA,FA(13:0) | FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(16:1)_<>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:3)_<FF>_n-8 | FA(20:4)_<FFF>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:2)_<F>_n-10 | FA(22:6)_<FFFFF>_n-10 | FA(24:1)_<>_n-12,1380.0,0.1452367717086859,0.1573999999999991,217.21199999999874,group_by_lipid,10
FA(22:2)_<F>_n-11 ,11.533916666666666,2975.0,15,276,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,22:2,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,2975.0,0.055752060798720145,0.07869999999999955,234.13249999999866,group_by_lipid,11
FA(22:2)_<F>_n-13 ,10.775416666666667,1359.0,10,278,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,22:2,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,1359.0,0.05516547860045175,0.05246666666666577,71.30219999999879,group_by_lipid,13
FA(22:2)_<F>_n-13 ,10.906583333333334,1177.0,10,278,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,22:2,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,1177.0,0.059322666764909146,0.07869999999999955,92.62989999999947,group_by_lipid,13
FA(22:2)_<F>_n-13 ,11.090216666666667,1064.0,10,278,FAME_on,339.3 -> 183.0,FAME,339.3,183.0,22:2,FA,FA(10:0) | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(16:1)_<>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:3)_<FF>_n-11 | FA(20:4)_<FFF>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:2)_<F>_n-13 | FA(22:6)_<FFFFF>_n-13 | FA(24:1)_<>_n-15,1064.0,0.11926844758910057,0.1311666666666671,139.56133333333378,group_by_lipid,13
FA(22:6)_<BBBFF>_n-3,7.639566666666667,10276.0,40,296,FAME_on,473.4 -> 183.0,FAME,473.4,183.0,22:6,FA,FA(22:6)_<BBBFF>_n-3,10276.0,0.1037290910318861,0.10493333333333332,1078.2949333333331,group_by_lipid,3
FA(22:6)_<BBBBF>_n-3,7.640016666666667,480694.0,39,293,FAME_on,471.4 -> 183.0,FAME,471.4,183.0,22:6,FA,FA(22:6)_<BBBBF>_n-3,480694.0,0.10718073990354518,0.10493333333333332,50440.82373333333,group_by_lipid,3
FA(22:6)_<BBBBB>_n-3,7.588016666666667,133611.0,38,292,FAME_on,469.4 -> 183.0,FAME,469.4,183.0,22:6,FA,FA(22:6)_<BBBBB>_n-3,133611.0,0.09307692830111712,0.07869999999999955,10515.18569999994,group_by_lipid,3
FA(22:6)_<BFFFF>_n-5,7.588933333333333,11829.0,36,311,FAME_on,449.4 -> 183.0,FAME,449.4,183.0,22:6,FA,FA(20:2)_<B>_n-3 | FA(20:3)_<BF>_n-3 | FA(20:4)_<BFF>_n-3 | FA(22:2)_<B>_n-5 | FA(22:6)_<BFFFF>_n-5,11829.0,0.0978749586172349,0.07870000000000044,930.9423000000052,group_by_lipid,5
FA(22:6)_<BBFFF>_n-5,7.589383333333334,682586.0,35,303,FAME_on,447.4 -> 183.0,FAME,447.4,183.0,22:6,FA,FA(20:3)_<BB>_n-3 | FA(20:4)_<BBF>_n-3 | FA(20:5)_<BBFF>_n-3 | FA(22:6)_<BBFFF>_n-5,682586.0,0.09814372217203236,0.07869999999999955,53719.51819999969,group_by_lipid,5
FA(22:6)_<BBBFF>_n-5,7.589833333333334,7229.0,34,297,FAME_on,445.4 -> 183.0,FAME,445.4,183.0,22:6,FA,FA(20:4)_<BBB>_n-3 | FA(20:5)_<BBBF>_n-3 | FA(22:6)_<BBBFF>_n-5,7229.0,0.08959080731099041,0.1049166666666661,758.4425833333293,group_by_lipid,5
FA(22:6)_<BBBBF>_n-5,7.642766666666667,1066.0,33,294,FAME_on,443.3 -> 183.0,FAME,443.3,183.0,22:6,FA,FA(20:5)_<BBBB>_n-3 | FA(22:6)_<BBBBF>_n-5,1066.0,0.13417451635550237,0.1311666666666662,139.82366666666618,group_by_lipid,5
FA(22:6)_<FFFFF>_n-6 ,7.616983333333334,47240.0,32,326,FAME_on,437.4 -> 183.0,FAME,437.4,183.0,22:6,FA,FA(17:0) | FA(18:1)_<>_n-2 | FA(18:2)_<F>_n-2 | FA(20:1)_<>_n-4 | FA(20:2)_<F>_n-4 | FA(20:3)_<FF>_n-4 | FA(20:4)_<FFF>_n-4 | FA(22:1)_<>_n-6 | FA(22:2)_<F>_n-6 | FA(22:6)_<FFFFF>_n-6 | FA(24:1)_<>_n-8,47240.0,0.10291960728731595,0.10493333333333332,4957.050666666666,group_by_lipid,6
FA(22:6)_<FFFFF>_n-6 ,7.800616666666667,25464.0,32,326,FAME_on,437.4 -> 183.0,FAME,437.4,183.0,22:6,FA,FA(17:0) | FA(18:1)_<>_n-2 | FA(18:2)_<F>_n-2 | FA(20:1)_<>_n-4 | FA(20:2)_<F>_n-4 | FA(20:3)_<FF>_n-4 | FA(20:4)_<FFF>_n-4 | FA(22:1)_<>_n-6 | FA(22:2)_<F>_n-6 | FA(22:6)_<FFFFF>_n-6 | FA(24:1)_<>_n-8,25464.0,0.0684887103036312,0.05246666666666666,1336.0112,group_by_lipid,6
FA(22:6)_<BFFFF>_n-6,7.801066666666667,1249023.0,31,312,FAME_on,435.4 -> 183.0,FAME,435.4,183.0,22:6,FA,FA(18:2)_<B>_n-2 | FA(18:3)_<BF>_n-2 | FA(20:2)_<B>_n-4 | FA(20:3)_<BF>_n-4 | FA(20:4)_<BFF>_n-4 | FA(20:5)_<BFFF>_n-4 | FA(22:2)_<B>_n-6 | FA(22:6)_<BFFFF>_n-6,1249023.0,0.1031501115191473,0.10493333333333332,131064.14679999999,group_by_lipid,6
FA(22:6)_<BBBBF>_n-6,7.591666666666667,92016.0,30,295,FAME_on,429.2 -> 183.0,FAME,429.2,183.0,22:6,FA,FA(20:5)_<BBBB>_n-4 | FA(22:6)_<BBBBF>_n-6,92016.0,0.09523409567601868,0.07870000000000044,7241.65920000004,group_by_lipid,6
FA(22:6)_<FFFFF>_n-7 ,7.592583333333334,72011.0,29,327,FAME_on,423.4 -> 183.0,FAME,423.4,183.0,22:6,FA,FA(16:0) | FA(17:1)_<>_n-2 | FA(18:1)_<>_n-3 | FA(18:2)_<F>_n-3 | FA(18:3)_<FF>_n-3 | FA(20:1)_<>_n-5 | FA(20:2)_<F>_n-5 | FA(20:3)_<FF>_n-5 | FA(20:4)_<FFF>_n-5 | FA(20:5)_<FFFF>_n-5 | FA(22:1)_<>_n-7 | FA(22:2)_<F>_n-7 | FA(22:6)_<FFFFF>_n-7 | FA(24:1)_<>_n-9,72011.0,0.09963416011771568,0.10493333333333332,7556.354266666666,group_by_lipid,7
FA(22:6)_<BBFFF>_n-7,7.619716666666667,7728.0,27,304,FAME_on,419.3 -> 183.0,FAME,419.3,183.0,22:6,FA,FA(18:3)_<BB>_n-3 | FA(20:3)_<BB>_n-5 | FA(20:4)_<BBF>_n-5 | FA(20:5)_<BBFF>_n-5 | FA(22:6)_<BBFFF>_n-7,7728.0,0.1066967337804895,0.10493333333333332,810.9247999999999,group_by_lipid,7
FA(22:6)_<FFFFF>_n-8 ,7.305383333333333,842123.0,26,328,FAME_on,409.4 -> 183.0,FAME,409.4,183.0,22:6,FA,FA(15:0) | FA(16:1)_<>_n-2 | FA(17:1)_<>_n-3 | FA(18:1)_<>_n-4 | FA(18:2)_<F>_n-4 | FA(18:3)_<FF>_n-4 | FA(20:1)_<>_n-6 | FA(20:2)_<F>_n-6 | FA(20:3)_<FF>_n-6 | FA(20:4)_<FFF>_n-6 | FA(20:5)_<FFFF>_n-6 | FA(22:1)_<>_n-8 | FA(22:2)_<F>_n-8 | FA(22:6)_<FFFFF>_n-8 | FA(24:1)_<>_n-10,842123.0,0.12048152053834528,0.1311666666666662,110458.46683333295,group_by_lipid,8
FA(22:6)_<BFFFF>_n-8,7.2796,1365.0,25,314,FAME_on,407.4 -> 183.0,FAME,407.4,183.0,22:6,FA,FA(18:2)_<B>_n-4 | FA(18:3)_<BF>_n-4 | FA(20:2)_<B>_n-6 | FA(20:3)_<BF>_n-6 | FA(20:4)_<BFF>_n-6 | FA(20:5)_<BFFF>_n-6 | FA(22:2)_<B>_n-8 | FA(22:6)_<BFFFF>_n-8,1365.0,0.002491268269681467,0.07824999999999971,106.8112499999996,group_by_lipid,8
FA(22:6)_<BFFFF>_n-8,7.5944,1911.0,25,314,FAME_on,407.4 -> 183.0,FAME,407.4,183.0,22:6,FA,FA(18:2)_<B>_n-4 | FA(18:3)_<BF>_n-4 | FA(20:2)_<B>_n-6 | FA(20:3)_<BF>_n-6 | FA(20:4)_<BFF>_n-6 | FA(20:5)_<BFFF>_n-6 | FA(22:2)_<B>_n-8 | FA(22:6)_<BFFFF>_n-8,1911.0,0.004373402878078061,0.13071666666666637,249.79954999999944,group_by_lipid,8
FA(22:6)_<BBFFF>_n-8,7.595316666666667,7133.0,23,305,FAME_on,405.2 -> 183.0,FAME,405.2,183.0,22:6,FA,FA(18:3)_<BB>_n-4 | FA(20:3)_<BB>_n-6 | FA(20:4)_<BBF>_n-6 | FA(20:5)_<BBFF>_n-6 | FA(22:6)_<BBFFF>_n-8,7133.0,0.11747114759840968,0.10493333333333332,748.4894666666665,group_by_lipid,8
FA(22:6)_<BBBFF>_n-8,7.622000000000001,184445.0,22,298,FAME_on,403.2 -> 183.0,FAME,403.2,183.0,22:6,FA,FA(20:4)_<BBB>_n-6 | FA(20:5)_<BBBF>_n-6 | FA(22:6)_<BBBFF>_n-8,184445.0,0.10336466255874846,0.10493333333333332,19354.428666666663,group_by_lipid,8
FA(22:6)_<FFFFF>_n-9 ,7.569983333333334,4958.0,21,329,FAME_on,395.4 -> 183.0,FAME,395.4,183.0,22:6,FA,FA(14:0) | FA(15:1)_<>_n-2 | FA(16:1)_<>_n-3 | FA(17:1)_<>_n-4 | FA(18:1)_<>_n-5 | FA(18:2)_<F>_n-5 | FA(18:3)_<FF>_n-5 | FA(20:1)_<>_n-7 | FA(20:2)_<F>_n-7 | FA(20:3)_<FF>_n-7 | FA(20:4)_<FFF>_n-7 | FA(20:5)_<FFFF>_n-7 | FA(22:1)_<>_n-9 | FA(22:2)_<F>_n-9 | FA(22:6)_<FFFFF>_n-9 | FA(24:1)_<>_n-11,4958.0,0.09770988285223502,0.10493333333333332,520.2594666666666,group_by_lipid,9
FA(22:6)_<BFFFF>_n-9,7.596666666666667,1267.0,20,315,FAME_on,393.4 -> 183.0,FAME,393.4,183.0,22:6,FA,FA(18:2)_<B>_n-5 | FA(18:3)_<BF>_n-5 | FA(20:2)_<B>_n-7 | FA(20:3)_<BF>_n-7 | FA(20:4)_<BFF>_n-7 | FA(20:5)_<BFFF>_n-7 | FA(22:2)_<B>_n-9 | FA(22:6)_<BFFFF>_n-9,1267.0,0.13580792893478652,0.13114999999999988,166.16704999999985,group_by_lipid,9
FA(22:6)_<BBBFF>_n-9,7.5709,160292.0,19,299,FAME_on,389.3 -> 183.0,FAME,389.3,183.0,22:6,FA,FA(20:4)_<BBB>_n-7 | FA(20:5)_<BBBF>_n-7 | FA(22:6)_<BBBFF>_n-9,160292.0,0.099594170097076,0.10493333333333332,16819.973866666664,group_by_lipid,9
FA(22:6)_<FFFFF>_n-10 ,7.597583333333334,3709.0,18,316,FAME_on,381.3 -> 183.0,FAME,381.3,183.0,22:6,FA,FA(13:0) | FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(16:1)_<>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:3)_<FF>_n-8 | FA(20:4)_<FFF>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:2)_<F>_n-10 | FA(22:6)_<FFFFF>_n-10 | FA(24:1)_<>_n-12,3709.0,0.13355578211156263,0.1311666666666662,486.49716666666495,group_by_lipid,10
FA(22:6)_<FFFFF>_n-10 ,7.833683333333334,1249.0,18,316,FAME_on,381.3 -> 183.0,FAME,381.3,183.0,22:6,FA,FA(13:0) | FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(16:1)_<>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:3)_<FF>_n-8 | FA(20:4)_<FFF>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:2)_<F>_n-10 | FA(22:6)_<FFFFF>_n-10 | FA(24:1)_<>_n-12,1249.0,0.06799455886091928,0.05246666666666666,65.53086666666665,group_by_lipid,10
FA(22:6)_<BFFFF>_n-10,7.5718000000000005,335155.0,17,306,FAME_on,379.3 -> 183.0,FAME,379.3,183.0,22:6,FA,FA(18:2)_<B>_n-6 | FA(18:3)_<BF>_n-6 | FA(20:2)_<B>_n-8 | FA(20:3)_<BF>_n-8 | FA(20:4)_<BFF>_n-8 | FA(20:5)_<BFFF>_n-8 | FA(22:2)_<B>_n-10 | FA(22:6)_<BFFFF>_n-10,335155.0,0.09700573952015047,0.10493333333333332,35168.93133333333,group_by_lipid,10
FA(22:6)_<BBFFF>_n-10,7.572266666666667,2498.0,16,300,FAME_on,377.2 -> 183.0,FAME,377.2,183.0,22:6,FA,FA(18:3)_<BB>_n-6 | FA(20:3)_<BB>_n-8 | FA(20:4)_<BBF>_n-8 | FA(20:5)_<BBFF>_n-8 | FA(22:6)_<BBFFF>_n-10,2498.0,0.1077778052157013,0.10493333333333332,262.1234666666666,group_by_lipid,10
FA(22:6)_<BBFFF>_n-10,7.755883333333334,1010.0,16,300,FAME_on,377.2 -> 183.0,FAME,377.2,183.0,22:6,FA,FA(18:3)_<BB>_n-6 | FA(20:3)_<BB>_n-8 | FA(20:4)_<BBF>_n-8 | FA(20:5)_<BBFF>_n-8 | FA(22:6)_<BBFFF>_n-10,1010.0,0.057594293817357825,0.05245000000000033,52.97450000000033,group_by_lipid,10
FA(22:6)_<FFFFF>_n-11 ,7.59895,4859.0,15,317,FAME_on,367.3 -> 183.0,FAME,367.3,183.0,22:6,FA,FA(12:0) | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(16:1)_<>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:3)_<FF>_n-9 | FA(20:4)_<FFF>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:2)_<F>_n-11 | FA(22:6)_<FFFFF>_n-11 | FA(24:1)_<>_n-13,4859.0,0.1313453428804306,0.1311666666666662,637.3388333333311,group_by_lipid,11
FA(22:6)_<BFFFF>_n-11,7.573166666666667,7212.0,14,307,FAME_on,365.2 -> 183.0,FAME,365.2,183.0,22:6,FA,FA(18:2)_<B>_n-7 | FA(18:3)_<BF>_n-7 | FA(20:2)_<B>_n-9 | FA(20:3)_<BF>_n-9 | FA(20:4)_<BFF>_n-9 | FA(20:5)_<BFFF>_n-9 | FA(22:2)_<B>_n-11 | FA(22:6)_<BFFFF>_n-11,7212.0,0.10639839040365051,0.10493333333333332,756.7792,group_by_lipid,11
FA(22:6)_<BFFFF>_n-11,7.8617333333333335,3198.0,14,307,FAME_on,365.2 -> 183.0,FAME,365.2,183.0,22:6,FA,FA(18:2)_<B>_n-7 | FA(18:3)_<BF>_n-7 | FA(20:2)_<B>_n-9 | FA(20:3)_<BF>_n-9 | FA(20:4)_<BFF>_n-9 | FA(20:5)_<BFFF>_n-9 | FA(22:2)_<B>_n-11 | FA(22:6)_<BFFFF>_n-11,3198.0,0.09578491326862391,0.07870000000000044,251.6826000000014,group_by_lipid,11
FA(22:6)_<BBFFF>_n-11,7.626083333333334,217272.0,13,301,FAME_on,363.3 -> 183.0,FAME,363.3,183.0,22:6,FA,FA(18:3)_<BB>_n-7 | FA(20:3)_<BB>_n-9 | FA(20:4)_<BBF>_n-9 | FA(20:5)_<BBFF>_n-9 | FA(22:6)_<BBFFF>_n-11,217272.0,0.1016661446595437,0.10493333333333332,22799.0752,group_by_lipid,11
FA(22:6)_<FFFFF>_n-12 ,7.574083333333333,2164.0,12,318,FAME_on,353.3 -> 183.0,FAME,353.3,183.0,22:6,FA,FA(11:0) | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(16:1)_<>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:3)_<FF>_n-10 | FA(20:4)_<FFF>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:2)_<F>_n-12 | FA(22:6)_<FFFFF>_n-12 | FA(24:1)_<>_n-14,2164.0,0.07551666189399407,0.07870000000000044,170.30680000000095,group_by_lipid,12
