Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Position,Name,Type,Sex,experiment,method_type,Blank Subtraction,subclasses,chain_length,saturation,between_parenthese,FA_Chain
CAR(18:1),426.4,85.1,3309.26021194458,426.4 -> 85.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,1,(18:1),None
CAR(18:0)_QUAL,428.4,60.1,8255.28063583374,428.4 -> 60.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,0,(18:0),None
CAR(18:0),428.4,85.1,7756.900524139404,428.4 -> 85.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,0,(18:0),None
CAR(20:4)_QUAL,448.3,60.1,6323.140510559082,448.3 -> 60.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,4,(20:4),None
CAR(20:4),448.3,85.1,3494.8202743530273,448.3 -> 85.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,4,(20:4),None
CAR(20:2)_QUAL,452.4,60.1,5305.440334320068,452.4 -> 60.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,2,(20:2),None
CAR(20:2),452.4,85.1,6404.6204261779785,452.4 -> 85.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,2,(20:2),None
CAR(20:1)_QUAL,454.4,60.1,6751.400505065918,454.4 -> 60.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,1,(20:1),None
CAR(20:1),454.4,85.1,5124.200328826904,454.4 -> 85.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,1,(20:1),None
CAR(20:0)_QUAL,456.4,60.1,10743.840892791748,456.4 -> 60.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,0,(20:0),None
CAR(20:0),456.4,85.1,3382.5202407836914,456.4 -> 85.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,0,(20:0),None
CAR(22:6)_QUAL,472.4,60.1,9675.680686950684,472.4 -> 60.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,6,(22:6),None
CAR(22:6),472.4,85.1,7649.300518035889,472.4 -> 85.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,6,(22:6),None
CAR(22:5)_QUAL,474.4,60.1,20284.581508636475,474.4 -> 60.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,5,(22:5),None
CAR(22:5),474.4,85.1,4030.220317840576,474.4 -> 85.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,5,(22:5),None
CAR(22:4)_QUAL,476.4,60.1,9479.280750274658,476.4 -> 60.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,4,(22:4),None
CAR(22:4),476.4,85.1,4910.080318450928,476.4 -> 85.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,449.8000373840332,CAR,CAR,4,(22:4),None
CAR(22:2)_QUAL,480.4,60.1,11114.400787353516,480.4 -> 60.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,2,(22:2),None
CAR(22:2),480.4,85.1,4369.1003341674805,480.4 -> 85.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,2,(22:2),None
CAR(22:0)_QUAL,484.4,60.1,5288.780364990234,484.4 -> 60.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,0,(22:0),None
CAR(22:0),484.4,85.1,4695.6603355407715,484.4 -> 85.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,0,(22:0),None
CAR(26:0)_QUAL,540.5,60.1,4659.540332794189,540.5 -> 60.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,0,(26:0),None
CAR(26:0),540.5,85.1,7512.76057434082,540.5 -> 85.1,CAR,AC_E-1PlasmaF_N1_daneman_lab_11_21_23,E-1PlasmaF,p1-f3,E-1,Plasma,F,E,AC,0.0,CAR,CAR,0,(26:0),None
CAR_QUAL,162.2,60.1,2347.1601638793945,162.2 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,None,None
CAR,162.2,85.1,2775.360206604004,162.2 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,186.64004135131836,CAR,CAR,0,None,None
CAR(2:0)_QUAL,204.1,60.1,2490.9201583862305,204.1 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(2:0),None
CAR(2:0),204.1,85.1,237846.2364730835,204.1 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,9813.27889251709,CAR,CAR,0,(2:0),None
CAR(3:1)_QUAL,216.1,60.1,2626.880172729492,216.1 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,97.41998672485352,CAR,CAR,1,(3:1),None
CAR(3:1),216.1,85.1,23376.061771392822,216.1 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,2930.8403816223145,CAR,CAR,1,(3:1),None
CAR(3:0)_QUAL,218.1,60.1,2245.6201705932617,218.1 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(3:0),None
CAR(3:0),218.1,85.1,8579.480583190918,218.1 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(3:0),None
CAR(4:1)_QUAL,230.1,60.1,2909.2002296447754,230.1 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(4:1),None
CAR(4:1),230.1,85.1,22138.421592712402,230.1 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(4:1),None
CAR(4:0)_QUAL,232.2,60.1,2084.3201293945312,232.2 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(4:0),None
CAR(4:0),232.2,85.1,20785.74137878418,232.2 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,1772.3799743652344,CAR,CAR,0,(4:0),None
CAR(5:1)_QUAL,244.2,60.1,3677.940273284912,244.2 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(5:1),None
CAR(5:1),244.2,85.1,32947.66227340698,244.2 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(5:1),None
CAR(5:0)_QUAL,246.2,60.1,2007.5001258850098,246.2 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,139.4000129699707,CAR,CAR,0,(5:0),None
CAR(5:0),246.2,85.1,7713.060489654541,246.2 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,98.05990982055664,CAR,CAR,0,(5:0),None
CAR(6:1)_QUAL,258.2,60.1,4546.800308227539,258.2 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(6:1),None
CAR(6:1),258.2,85.1,17395.361225128174,258.2 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,19.079952239990234,CAR,CAR,1,(6:1),None
CAR(6:0)_QUAL,260.2,60.1,2678.6601943969727,260.2 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(6:0),None
CAR(6:0),260.2,85.1,7401.760520935059,260.2 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,1818.600112915039,CAR,CAR,0,(6:0),None
CAR(7:0)_QUAL,274.2,60.1,3242.2202377319336,274.2 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(7:0),None
CAR(7:0),274.2,85.1,4779.620330810547,274.2 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(7:0),None
CAR(8:1)_QUAL,286.2,60.1,5457.520378112793,286.2 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(8:1),None
CAR(8:1),286.2,85.1,4697.800338745117,286.2 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(8:1),None
CAR(8:0)_QUAL,288.2,60.1,3408.820224761963,288.2 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,330.2000389099121,CAR,CAR,0,(8:0),None
CAR(8:0),288.2,85.1,4116.000274658203,288.2 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(8:0),None
CAR(9:0)_QUAL,302.2,60.1,3956.2403106689453,302.2 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(9:0),None
CAR(9:0),302.2,85.1,3384.0602226257324,302.2 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(9:0),None
CAR(10:3)_QUAL,310.2,60.1,5515.160396575928,310.2 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,3,(10:3),None
CAR(10:3),310.2,85.1,7131.340492248535,310.2 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,3,(10:3),None
CAR(10:2)_QUAL,312.2,60.1,25140.041748046875,312.2 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,2,(10:2),None
CAR(10:2),312.2,85.1,4899.800350189209,312.2 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,2,(10:2),None
CAR(10:1)_QUAL,314.2,60.1,4071.8203086853027,314.2 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(10:1),None
CAR(10:1),314.2,85.1,5897.420433044434,314.2 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(10:1),None
CAR(10:0)_QUAL,316.2,60.1,18188.341262817383,316.2 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(10:0),None
CAR(10:0),316.2,85.1,3268.360248565674,316.2 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(10:0),None
CAR(11:0)_QUAL,330.3,60.1,5995.080451965332,330.3 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,117.66003036499023,CAR,CAR,0,(11:0),None
CAR(11:0),330.3,85.1,4043.820297241211,330.3 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(11:0),None
CAR(12:0)_QUAL,344.3,60.1,6375.240440368652,344.3 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,302.89994049072266,CAR,CAR,0,(12:0),None
CAR(12:0),344.3,85.1,2901.0401649475098,344.3 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(12:0),None
CAR(14:2)_QUAL,368.3,60.1,64011.48472213745,368.3 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,2,(14:2),None
CAR(14:2),368.3,85.1,6245.380474090576,368.3 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,2,(14:2),None
CAR(14:1)_QUAL,370.3,60.1,7257.060512542725,370.3 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(14:1),None
CAR(14:1),370.3,85.1,7219.9005126953125,370.3 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(14:1),None
CAR(14:0)_QUAL,372.3,60.1,8516.96057510376,372.3 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(14:0),None
CAR(14:0),372.3,85.1,2686.600166320801,372.3 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(14:0),None
CAR(16:2)_QUAL,396.3,60.1,4378.5003089904785,396.3 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,2,(16:2),None
CAR(16:2),396.3,85.1,3695.9802474975586,396.3 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,2,(16:2),None
CAR(16:1)_QUAL,398.3,60.1,6276.520446777344,398.3 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(16:1),None
CAR(16:1),398.3,85.1,4490.48030090332,398.3 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(16:1),None
CAR(16:0)_QUAL,400.3,60.1,8214.340587615967,400.3 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(16:0),None
CAR(16:0),400.3,85.1,3121.720226287842,400.3 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(16:0),None
CAR(17:0)_QUAL,414.4,60.1,10319.200824737549,414.4 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(17:0),None
CAR(17:0),414.4,85.1,18023.301189422607,414.4 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(17:0),None
CAR(18:4)_QUAL,420.3,60.1,11122.040752410889,420.3 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,4,(18:4),None
CAR(18:4),420.3,85.1,6995.20051574707,420.3 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,4,(18:4),None
CAR(18:3)_QUAL,422.3,60.1,8771.940658569336,422.3 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,3,(18:3),None
CAR(18:3),422.3,85.1,6192.600402832031,422.3 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,3,(18:3),None
CAR(18:2)_QUAL,424.3,60.1,6399.580375671387,424.3 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,2,(18:2),None
CAR(18:2),424.3,85.1,7632.580554962158,424.3 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,2,(18:2),None
CAR(18:1)_QUAL,426.4,60.1,11443.140811920166,426.4 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(18:1),None
CAR(18:1),426.4,85.1,3522.3002433776855,426.4 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(18:1),None
CAR(18:0)_QUAL,428.4,60.1,8322.840560913086,428.4 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(18:0),None
CAR(18:0),428.4,85.1,7990.000583648682,428.4 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(18:0),None
CAR(20:4)_QUAL,448.3,60.1,7765.300556182861,448.3 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,4,(20:4),None
CAR(20:4),448.3,85.1,4166.040260314941,448.3 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,4,(20:4),None
CAR(20:2)_QUAL,452.4,60.1,5050.660377502441,452.4 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,2,(20:2),None
CAR(20:2),452.4,85.1,8565.200630187988,452.4 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,2,(20:2),None
CAR(20:1)_QUAL,454.4,60.1,6091.360466003418,454.4 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(20:1),None
CAR(20:1),454.4,85.1,5189.260341644287,454.4 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,1,(20:1),None
CAR(20:0)_QUAL,456.4,60.1,11843.880844116211,456.4 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,860.7400512695312,CAR,CAR,0,(20:0),None
CAR(20:0),456.4,85.1,3618.500270843506,456.4 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(20:0),None
CAR(22:6)_QUAL,472.4,60.1,9594.480648040771,472.4 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,6,(22:6),None
CAR(22:6),472.4,85.1,7546.120548248291,472.4 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,6,(22:6),None
CAR(22:5)_QUAL,474.4,60.1,22207.661575317383,474.4 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,1543.1201400756836,CAR,CAR,5,(22:5),None
CAR(22:5),474.4,85.1,4100.800289154053,474.4 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,5,(22:5),None
CAR(22:4)_QUAL,476.4,60.1,9710.80067062378,476.4 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,177.62002182006836,CAR,CAR,4,(22:4),None
CAR(22:4),476.4,85.1,4989.82035446167,476.4 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,529.5400733947754,CAR,CAR,4,(22:4),None
CAR(22:2)_QUAL,480.4,60.1,9757.94068145752,480.4 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,2,(22:2),None
CAR(22:2),480.4,85.1,4476.340316772461,480.4 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,2,(22:2),None
CAR(22:0)_QUAL,484.4,60.1,6080.580455780029,484.4 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(22:0),None
CAR(22:0),484.4,85.1,4603.160339355469,484.4 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(22:0),None
CAR(26:0)_QUAL,540.5,60.1,4121.660259246826,540.5 -> 60.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(26:0),None
CAR(26:0),540.5,85.1,9166.280624389648,540.5 -> 85.1,CAR,AC_E-1RetinaF_N1_daneman_lab_11_21_23,E-1RetinaF,p1-d8,E-1,Retina,F,E,AC,0.0,CAR,CAR,0,(26:0),None
CAR_QUAL,162.2,60.1,2949.960189819336,162.2 -> 60.1,CAR,AC_blankBMV_NA_N1_daneman_lab_11_21_23,blankBMV_NA,p1-f9,blank,BMV,_NA,blank,AC,177.77998733520508,CAR,CAR,0,None,None
CAR,162.2,85.1,2793.380195617676,162.2 -> 85.1,CAR,AC_blankBMV_NA_N1_daneman_lab_11_21_23,blankBMV_NA,p1-f9,blank,BMV,_NA,blank,AC,204.66003036499023,CAR,CAR,0,None,None
CAR(2:0)_QUAL,204.1,60.1,2846.000213623047,204.1 -> 60.1,CAR,AC_blankBMV_NA_N1_daneman_lab_11_21_23,blankBMV_NA,p1-f9,blank,BMV,_NA,blank,AC,0.0,CAR,CAR,0,(2:0),None
CAR(2:0),204.1,85.1,195104.09410095215,204.1 -> 85.1,CAR,AC_blankBMV_NA_N1_daneman_lab_11_21_23,blankBMV_NA,p1-f9,blank,BMV,_NA,blank,AC,0.0,CAR,CAR,0,(2:0),None
CAR(3:1)_QUAL,216.1,60.1,2529.540168762207,216.1 -> 60.1,CAR,AC_blankBMV_NA_N1_daneman_lab_11_21_23,blankBMV_NA,p1-f9,blank,BMV,_NA,blank,AC,0.07998275756835938,CAR,CAR,1,(3:1),None
CAR(3:1),216.1,85.1,17490.34117126465,216.1 -> 85.1,CAR,AC_blankBMV_NA_N1_daneman_lab_11_21_23,blankBMV_NA,p1-f9,blank,BMV,_NA,blank,AC,0.0,CAR,CAR,1,(3:1),None
