,Lipid,Parent_Ion,Product_Ion,Intensity,Transition,Class,Sample_ID,Sample Name,Cage,Position,Dilution Factor,Sex2,Sex,Genotype,Brain Region,method_type,Blank Subtraction,subclasses,chain_length,saturation,between_parenthese,FA_Chain,IDs,Names
1434,PI(31:3),808.5,531.5,28990.882110595703,808.5 -> 531.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,3,(31:3),,"LMGP06010047, LMGP06010048, LMGP06010086, LMGP06010249, LMGP06010335, LMGP06010366","PI(13:0/18:3(6Z,9Z,12Z)), PI(13:0/18:3(9Z,12Z,15Z)), PI(14:1(9Z)/17:2(9Z,12Z)), PI(17:2(9Z,12Z)/14:1(9Z)), PI(18:3(6Z,9Z,12Z)/13:0), PI(18:3(9Z,12Z,15Z)/13:0)"
1435,PI(31:2)|PI(P-32:1),810.5,533.5,63762.18475341797,810.5 -> 533.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,2,(31:2),,"LMGP06010136, LMGP06010309, LMGP06010046, LMGP06010066, LMGP06010085, LMGP06010174, LMGP06010219, LMGP06010248","PI(15:1(9Z)/16:1(9Z)), PI(18:2(9Z,12Z)/13:0), PI(13:0/18:2(9Z,12Z)), PI(14:0/17:2(9Z,12Z)), PI(14:1(9Z)/17:1(9Z)), PI(16:1(9Z)/15:1(9Z)), PI(17:1(9Z)/14:1(9Z)), PI(17:2(9Z,12Z)/14:0)"
1436,PI(31:1)|PI(O-32:1)|PI(P-32:0),812.5,535.5,82196.28594970703,812.5 -> 535.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(31:1),,"LMGP06010084, LMGP06010006, LMGP06010173, LMGP06010026, LMGP06010045, LMGP06010065, LMGP06010135, LMGP06010162, LMGP06010218, LMGP06010291, LMGP06010448, LMGP06010888, LMGP06020008, LMGP06020022, LMGP06030008, LMGP06030031, LMGP06030057","PI(14:1(9Z)/17:0), PI(17:0/14:1(9Z)), PI(16:1(9Z)/15:0), PI(12:0/19:1(9Z)), PI(13:0/18:1(9Z)), PI(14:0/17:1(9Z)), PI(15:1(9Z)/16:0), PI(16:0/15:1(9Z)), PI(17:1(9Z)/14:0), PI(18:1(9Z)/13:0), PI(19:1(9Z)/12:0), PI(15:0/16:1(9Z)), PI(O-16:0/16:1(9Z)), PI(O-18:0/14:1(9Z)), PI(P-16:0/16:0), PI(P-18:0/14:0), PI(P-20:0/12:0)"
1437,PI(31:0)|PI(O-32:0),814.5,537.5,147595.63037109375,814.5 -> 537.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(31:0),,"LMGP06010195, LMGP06010889, LMGP06010025, LMGP06010044, LMGP06010064, LMGP06010276, LMGP06010842, LMGP06010882, LMGP06020021, LMGP06020042, LMGP06020083","PI(17:0/14:0), PI(15:0/16:0), PI(12:0/19:0), PI(13:0/18:0), PI(14:0/17:0), PI(18:0/13:0), PI(19:0/12:0), PI(16:0/15:0), PI(O-18:0/14:0), PI(O-20:0/12:0), PI(O-16:0/16:0)"
1438,PI(32:5),818.4,541.4,29713.38200378418,818.4 -> 541.4,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,5,(32:5),,"LMGP06010031, LMGP06010092, LMGP06010396, LMGP06010617","PI(12:0/20:5(5Z,8Z,11Z,14Z,17Z)), PI(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PI(18:4(6Z,9Z,12Z,15Z)/14:1(9Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/12:0)"
1439,PI(32:4),820.5,543.5,28123.822204589844,820.5 -> 543.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,4,(32:4),,"LMGP06010395, LMGP06010030, LMGP06010090, LMGP06010091, LMGP06010337, LMGP06010368, LMGP06010588, LMGP06010897","PI(18:4(6Z,9Z,12Z,15Z)/14:0), PI(12:0/20:4(5Z,8Z,11Z,14Z)), PI(14:1(9Z)/18:3(6Z,9Z,12Z)), PI(14:1(9Z)/18:3(9Z,12Z,15Z)), PI(18:3(6Z,9Z,12Z)/14:1(9Z)), PI(18:3(9Z,12Z,15Z)/14:1(9Z)), PI(20:4(5Z,8Z,11Z,14Z)/12:0), PI(14:0/18:4(6Z,9Z,12Z,15Z))"
1440,PI(32:3)|PI(P-33:2),822.5,545.5,31671.322052001957,822.5 -> 545.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,3,(32:3),,"LMGP06010029, LMGP06010067, LMGP06010089, LMGP06010139, LMGP06010251, LMGP06010311, LMGP06010336, LMGP06010367, LMGP06010557, LMGP06010898","PI(12:0/20:3(8Z,11Z,14Z)), PI(14:0/18:3(6Z,9Z,12Z)), PI(14:1(9Z)/18:2(9Z,12Z)), PI(15:1(9Z)/17:2(9Z,12Z)), PI(17:2(9Z,12Z)/15:1(9Z)), PI(18:2(9Z,12Z)/14:1(9Z)), PI(18:3(6Z,9Z,12Z)/14:0), PI(18:3(9Z,12Z,15Z)/14:0), PI(20:3(8Z,11Z,14Z)/12:0), PI(14:0/18:3(9Z,12Z,15Z))"
1441,PI(32:2)|PI(O-33:2)|PI(P-33:1),824.5,547.5,167421.7119140625,824.5 -> 547.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,2,(32:2),,"LMGP06010088, LMGP06010138, LMGP06010028, LMGP06010112, LMGP06010221, LMGP06010250, LMGP06010292, LMGP06010310, LMGP06010526, LMGP06010899, LMGP06010938, LMGP06020010, LMGP06030011, LMGP06030034","PI(14:1(9Z)/18:1(9Z)), PI(15:1(9Z)/17:1(9Z)), PI(12:0/20:2(11Z,14Z)), PI(15:0/17:2(9Z,12Z)), PI(17:1(9Z)/15:1(9Z)), PI(17:2(9Z,12Z)/15:0), PI(18:1(9Z)/14:1(9Z)), PI(18:2(9Z,12Z)/14:0), PI(20:2(11Z,14Z)/12:0), PI(14:0/18:2(9Z,12Z)), PI(16:1(9Z)/16:1(9Z)), PI(O-16:0/17:2(9Z,12Z)), PI(P-16:0/17:1(9Z)), PI(P-18:0/15:1(9Z))"
1442,PI(32:1)|PI(O-33:1)|PI(P-33:0),826.5,549.5,199953.154296875,826.5 -> 549.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(32:1),,"LMGP06010881, LMGP06010027, LMGP06010050, LMGP06010087, LMGP06010111, LMGP06010175, LMGP06010196, LMGP06010220, LMGP06010277, LMGP06010449, LMGP06010496, LMGP06010852, LMGP06010960, LMGP06010137, LMGP06020009, LMGP06020024, LMGP06030010, LMGP06030033, LMGP06030058","PI(16:0/16:1(9Z)), PI(12:0/20:1(11Z)), PI(13:0/19:1(9Z)), PI(14:1(9Z)/18:0), PI(15:0/17:1(9Z)), PI(16:1(9Z)/16:0), PI(17:0/15:1(9Z)), PI(17:1(9Z)/15:0), PI(18:0/14:1(9Z)), PI(19:1(9Z)/13:0), PI(20:1(11Z)/12:0), PI(18:1(9Z)/14:0), PI(14:0/18:1(9Z)), PI(15:1(9Z)/17:0), PI(O-16:0/17:1(9Z)), PI(O-18:0/15:1(9Z)), PI(P-16:0/17:0), PI(P-18:0/15:0), PI(P-20:0/13:0)"
1443,PI(32:0)|PI(O-33:0),828.6,551.6,340252.5053710937,828.6 -> 551.6,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(32:0),,"LMGP06010007, LMGP06010836, LMGP06010841, LMGP06010887, LMGP06010859, LMGP06010867, LMGP06010900, LMGP06010906, LMGP06010911, LMGP06020023, LMGP06020043, LMGP06020082","PI(16:0/16:0), PI(20:0/12:0), PI(19:0/13:0), PI(15:0/17:0), PI(18:0/14:0), PI(17:0/15:0), PI(14:0/18:0), PI(13:0/19:0), PI(12:0/20:0), PI(O-18:0/15:0), PI(O-20:0/13:0), PI(O-16:0/17:0)"
1444,PI(33:5)|PI(P-34:4),832.5,555.5,32398.08221435547,832.5 -> 555.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,5,(33:5),,"LMGP06010055, LMGP06010145, LMGP06010398, LMGP06010618","PI(13:0/20:5(5Z,8Z,11Z,14Z,17Z)), PI(15:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PI(18:4(6Z,9Z,12Z,15Z)/15:1(9Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/13:0)"
1445,PI(33:4)|PI(O-34:4)|PI(P-34:3),834.5,557.5,29816.941955566406,834.5 -> 557.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,4,(33:4),,"LMGP06010054, LMGP06010116, LMGP06010143, LMGP06010339, LMGP06010370, LMGP06010397, LMGP06010589, LMGP06010144, LMGP06020011, LMGP06030014, LMGP06030015","PI(13:0/20:4(5Z,8Z,11Z,14Z)), PI(15:0/18:4(6Z,9Z,12Z,15Z)), PI(15:1(9Z)/18:3(6Z,9Z,12Z)), PI(18:3(6Z,9Z,12Z)/15:1(9Z)), PI(18:3(9Z,12Z,15Z)/15:1(9Z)), PI(18:4(6Z,9Z,12Z,15Z)/15:0), PI(20:4(5Z,8Z,11Z,14Z)/13:0), PI(15:1(9Z)/18:3(9Z,12Z,15Z)), PI(O-16:0/18:4(6Z,9Z,12Z,15Z)), PI(P-16:0/18:3(6Z,9Z,12Z)), PI(P-16:0/18:3(9Z,12Z,15Z))"
1446,PI(33:3)|PI(O-34:3)|PI(P-34:2),836.5,559.5,36472.5424194336,836.5 -> 559.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,3,(33:3),,"LMGP06010142, LMGP06010053, LMGP06010114, LMGP06010115, LMGP06010178, LMGP06010253, LMGP06010313, LMGP06010338, LMGP06010369, LMGP06010558, LMGP06020078, LMGP06020079, LMGP06030088","PI(15:1(9Z)/18:2(9Z,12Z)), PI(13:0/20:3(8Z,11Z,14Z)), PI(15:0/18:3(6Z,9Z,12Z)), PI(15:0/18:3(9Z,12Z,15Z)), PI(16:1(9Z)/17:2(9Z,12Z)), PI(17:2(9Z,12Z)/16:1(9Z)), PI(18:2(9Z,12Z)/15:1(9Z)), PI(18:3(6Z,9Z,12Z)/15:0), PI(18:3(9Z,12Z,15Z)/15:0), PI(20:3(8Z,11Z,14Z)/13:0), PI(O-16:0/18:3(9Z,12Z,15Z)), PI(O-16:0/18:3(6Z,9Z,12Z)), PI(P-16:0/18:2(9Z,12Z))"
1447,PI(33:2)|PI(O-34:2)|PI(P-34:1),838.5,561.5,50591.16387939453,838.5 -> 561.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,2,(33:2),,"LMGP06010094, LMGP06010885, LMGP06010223, LMGP06010052, LMGP06010141, LMGP06010163, LMGP06010177, LMGP06010252, LMGP06010294, LMGP06010312, LMGP06010451, LMGP06010527, LMGP06020080, LMGP06030036, LMGP06030060, LMGP06030089","PI(14:1(9Z)/19:1(9Z)), PI(15:0/18:2(9Z,12Z)), PI(17:1(9Z)/16:1(9Z)), PI(13:0/20:2(11Z,14Z)), PI(15:1(9Z)/18:1(9Z)), PI(16:0/17:2(9Z,12Z)), PI(16:1(9Z)/17:1(9Z)), PI(17:2(9Z,12Z)/16:0), PI(18:1(9Z)/15:1(9Z)), PI(18:2(9Z,12Z)/15:0), PI(19:1(9Z)/14:1(9Z)), PI(20:2(11Z,14Z)/13:0), PI(O-16:0/18:2(9Z,12Z)), PI(P-18:0/16:1(9Z)), PI(P-20:0/14:1(9Z)), PI(P-16:0/18:1(9Z))"
1448,PI(33:1)|PI(O-34:1)|PI(P-34:0),840.6,563.6,135122.7481689453,840.6 -> 563.6,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(33:1),,"LMGP06010051, LMGP06010069, LMGP06010198, LMGP06010222, LMGP06010450, LMGP06010497, LMGP06010879, LMGP06010293, LMGP06010279, LMGP06010093, LMGP06010113, LMGP06010176, LMGP06010424, LMGP06010140, LMGP06020045, LMGP06020073, LMGP06020093, LMGP06030013, LMGP06030035, LMGP06030059","PI(13:0/20:1(11Z)), PI(14:0/19:1(9Z)), PI(17:0/16:1(9Z)), PI(17:1(9Z)/16:0), PI(19:1(9Z)/14:0), PI(20:1(11Z)/13:0), PI(16:0/17:1(9Z)), PI(18:1(9Z)/15:0), PI(18:0/15:1(9Z)), PI(14:1(9Z)/19:0), PI(15:0/18:1(9Z)), PI(16:1(9Z)/17:0), PI(19:0/14:1(9Z)), PI(15:1(9Z)/18:0), PI(O-20:0/14:1(9Z)), PI(O-18:0/16:1(9Z)), PI(O-16:0/18:1(9Z)), PI(P-16:0/18:0), PI(P-18:0/16:0), PI(P-20:0/14:0)"
1449,PI(33:0)|PI(O-34:0),842.6,565.6,127342.84948730467,842.6 -> 565.6,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(33:0),,"LMGP06010032, LMGP06010197, LMGP06010278, LMGP06010824, LMGP06010840, LMGP06010835, LMGP06010880, LMGP06010886, LMGP06010068, LMGP06010905, LMGP06020044, LMGP06020074, LMGP06020081","PI(12:0/21:0), PI(17:0/16:0), PI(18:0/15:0), PI(21:0/12:0), PI(19:0/14:0), PI(20:0/13:0), PI(16:0/17:0), PI(15:0/18:0), PI(14:0/19:0), PI(13:0/20:0), PI(O-20:0/14:0), PI(O-18:0/16:0), PI(O-16:0/18:0)"
1450,PI(34:6),844.5,567.5,55471.74401855469,844.5 -> 567.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,6,(34:6),,"LMGP06010100, LMGP06010620, LMGP06010786, LMGP06010909","PI(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/14:1(9Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/12:0), PI(12:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
1451,PI(34:5),846.5,569.5,38821.34286499024,846.5 -> 569.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,5,(34:5),,"LMGP06010099, LMGP06010400, LMGP06010591, LMGP06010619, LMGP06010871, LMGP06010894","PI(14:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PI(18:4(6Z,9Z,12Z,15Z)/16:1(9Z)), PI(20:4(5Z,8Z,11Z,14Z)/14:1(9Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/14:0), PI(16:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PI(14:0/20:5(5Z,8Z,11Z,14Z,17Z))"
1452,PI(34:4),848.5,571.5,39685.78305053711,848.5 -> 571.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI,PI,4,(34:4),,"LMGP06010035, LMGP06010098, LMGP06010180, LMGP06010181, LMGP06010341, LMGP06010371, LMGP06010399, LMGP06010560, LMGP06010590, LMGP06010756, LMGP06010861, LMGP06010895, LMGP06010876","PI(12:0/22:4(7Z,10Z,13Z,16Z)), PI(14:1(9Z)/20:3(8Z,11Z,14Z)), PI(16:1(9Z)/18:3(6Z,9Z,12Z)), PI(16:1(9Z)/18:3(9Z,12Z,15Z)), PI(18:3(6Z,9Z,12Z)/16:1(9Z)), PI(18:3(9Z,12Z,15Z)/16:1(9Z)), PI(18:4(6Z,9Z,12Z,15Z)/16:0), PI(20:3(8Z,11Z,14Z)/14:1(9Z)), PI(20:4(5Z,8Z,11Z,14Z)/14:0), PI(22:4(7Z,10Z,13Z,16Z)/12:0), PI(17:2(9Z,12Z)/17:2(9Z,12Z)), PI(14:0/20:4(5Z,8Z,11Z,14Z)), PI(16:0/18:4(6Z,9Z,12Z,15Z))"
1453,PI(34:3)|PI(P-35:2),850.5,573.5,40319.40286254883,850.5 -> 573.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,3,(34:3),,"LMGP06010097, LMGP06010225, LMGP06010255, LMGP06010314, LMGP06010340, LMGP06010559, LMGP06010877, LMGP06010926, LMGP06010944, LMGP06010872, LMGP06010529, LMGP06010072","PI(14:1(9Z)/20:2(11Z,14Z)), PI(17:1(9Z)/17:2(9Z,12Z)), PI(17:2(9Z,12Z)/17:1(9Z)), PI(18:2(9Z,12Z)/16:1(9Z)), PI(18:3(6Z,9Z,12Z)/16:0), PI(20:3(8Z,11Z,14Z)/14:0), PI(16:0/18:3(6Z,9Z,12Z)), PI(18:3(9Z,12Z,15Z)/16:0), PI(16:0/18:3(9Z,12Z,15Z)), PI(16:1(9Z)/18:2(9Z,12Z)), PI(20:2(11Z,14Z)/14:1(9Z)), PI(14:0/20:3(8Z,11Z,14Z))"
1454,PI(34:2)|PI(O-35:2)|PI(P-35:1),852.6,575.6,151088.35009765625,852.6 -> 575.6,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,2,(34:2),,"LMGP06010034, LMGP06010096, LMGP06010147, LMGP06010200, LMGP06010254, LMGP06010453, LMGP06010499, LMGP06010528, LMGP06010725, LMGP06010847, LMGP06010873, LMGP06010959, LMGP06010071, LMGP06010851, LMGP06010862, LMGP06020027, LMGP06030018, LMGP06030038, LMGP06030062","PI(12:0/22:2(13Z,16Z)), PI(14:1(9Z)/20:1(11Z)), PI(15:1(9Z)/19:1(9Z)), PI(17:0/17:2(9Z,12Z)), PI(17:2(9Z,12Z)/17:0), PI(19:1(9Z)/15:1(9Z)), PI(20:1(11Z)/14:1(9Z)), PI(20:2(11Z,14Z)/14:0), PI(22:2(13Z,16Z)/12:0), PI(18:2(9Z,12Z)/16:0), PI(16:1(9Z)/18:1(9Z)), PI(16:0/18:2(9Z,12Z)), PI(14:0/20:2(11Z,14Z)), PI(18:1(9Z)/16:1(9Z)), PI(17:1(9Z)/17:1(9Z)), PI(O-18:0/17:2(9Z,12Z)), PI(P-16:0/19:1(9Z)), PI(P-18:0/17:1(9Z)), PI(P-20:0/15:1(9Z))"
1455,PI(34:1)|PI(O-35:1)|PI(P-35:0),854.6,577.6,2675812.8022460938,854.6 -> 577.6,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,1,(34:1),,"LMGP06010033, LMGP06010070, LMGP06010095, LMGP06010146, LMGP06010179, LMGP06010199, LMGP06010224, LMGP06010425, LMGP06010452, LMGP06010479, LMGP06010498, LMGP06010694, LMGP06010857, LMGP06010933, LMGP06010117, LMGP06010001, LMGP06020012, LMGP06020026, LMGP06020047, LMGP06030017, LMGP06030037, LMGP06030061","PI(12:0/22:1(11Z)), PI(14:0/20:1(11Z)), PI(14:1(9Z)/20:0), PI(15:1(9Z)/19:0), PI(16:1(9Z)/18:0), PI(17:0/17:1(9Z)), PI(17:1(9Z)/17:0), PI(19:0/15:1(9Z)), PI(19:1(9Z)/15:0), PI(20:0/14:1(9Z)), PI(20:1(11Z)/14:0), PI(22:1(11Z)/12:0), PI(18:0/16:1(9Z)), PI(18:1(9Z)/16:0), PI(15:0/19:1(9Z)), PI(16:0/18:1(9Z)), PI(O-16:0/19:1(9Z)), PI(O-18:0/17:1(9Z)), PI(O-20:0/15:1(9Z)), PI(P-16:0/19:0), PI(P-18:0/17:0), PI(P-20:0/15:0)"
1456,PI(34:0)|PI(O-35:0),856.6,579.6,1098962.5219726562,856.6 -> 579.6,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(O-,PI(O-,0,(34:0),,"LMGP06010819, LMGP06010823, LMGP06010839, LMGP06010834, LMGP06010858, LMGP06010866, LMGP06010878, LMGP06010896, LMGP06010904, LMGP06010910, LMGP06010884, LMGP06020025, LMGP06020046, LMGP06020077","PI(22:0/12:0), PI(21:0/13:0), PI(19:0/15:0), PI(20:0/14:0), PI(18:0/16:0), PI(17:0/17:0), PI(16:0/18:0), PI(14:0/20:0), PI(13:0/21:0), PI(12:0/22:0), PI(15:0/19:0), PI(O-18:0/17:0), PI(O-20:0/15:0), PI(O-16:0/19:0)"
1457,PI(35:6)|PI(P-36:5),858.5,581.5,242178.3170166016,858.5 -> 581.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,6,(35:6),,"LMGP06010060, LMGP06010153, LMGP06010261, LMGP06010403, LMGP06010622, LMGP06010787","PI(13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PI(15:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PI(17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)), PI(18:4(6Z,9Z,12Z,15Z)/17:2(9Z,12Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/15:1(9Z)), PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/13:0)"
1458,PI(35:5)|PI(O-36:5)|PI(P-36:4),860.5,583.5,43434.64291381836,860.5 -> 583.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,5,(35:5),,"LMGP06010123, LMGP06010152, LMGP06010231, LMGP06010259, LMGP06010260, LMGP06010344, LMGP06010374, LMGP06010402, LMGP06010593, LMGP06010621, LMGP06020075, LMGP06030044, LMGP06030087","PI(15:0/20:5(5Z,8Z,11Z,14Z,17Z)), PI(15:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PI(17:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PI(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)), PI(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)), PI(18:3(6Z,9Z,12Z)/17:2(9Z,12Z)), PI(18:3(9Z,12Z,15Z)/17:2(9Z,12Z)), PI(18:4(6Z,9Z,12Z,15Z)/17:1(9Z)), PI(20:4(5Z,8Z,11Z,14Z)/15:1(9Z)), PI(20:5(5Z,8Z,11Z,14Z,17Z)/15:0), PI(O-16:0/20:5(5Z,8Z,11Z,14Z,17Z)), PI(P-18:0/18:4(6Z,9Z,12Z,15Z)), PI(P-16:0/20:4(5Z,8Z,11Z,14Z))"
1459,PI(35:4)|PI(O-36:4)|PI(P-36:3),862.5,585.5,26581.941925048828,862.5 -> 585.5,PI,PI_Blank_Blank_Blank_Blank_Blank_N1_Brain_Region_5_9_23,Blank_Blank_Blank_Blank_Blank,Blank,p1-a1,Blank,Blank,Blank,Blank,Blank,PI,0.0,PI(P-,PI(P-,4,(35:4),,"LMGP06010059, LMGP06010122, LMGP06010151, LMGP06010204, LMGP06010229, LMGP06010230, LMGP06010258, LMGP06010317, LMGP06010343, LMGP06010373, LMGP06010401, LMGP06010562, LMGP06010757, LMGP06010592, LMGP06020032, LMGP06020091, LMGP06030022, LMGP06030042, LMGP06030043","PI(13:0/22:4(7Z,10Z,13Z,16Z)), PI(15:0/20:4(5Z,8Z,11Z,14Z)), PI(15:1(9Z)/20:3(8Z,11Z,14Z)), PI(17:0/18:4(6Z,9Z,12Z,15Z)), PI(17:1(9Z)/18:3(6Z,9Z,12Z)), PI(17:1(9Z)/18:3(9Z,12Z,15Z)), PI(17:2(9Z,12Z)/18:2(9Z,12Z)), PI(18:2(9Z,12Z)/17:2(9Z,12Z)), PI(18:3(6Z,9Z,12Z)/17:1(9Z)), PI(18:3(9Z,12Z,15Z)/17:1(9Z)), PI(18:4(6Z,9Z,12Z,15Z)/17:0), PI(20:3(8Z,11Z,14Z)/15:1(9Z)), PI(22:4(7Z,10Z,13Z,16Z)/13:0), PI(20:4(5Z,8Z,11Z,14Z)/15:0), PI(O-18:0/18:4(6Z,9Z,12Z,15Z)), PI(O-16:0/20:4(5Z,8Z,11Z,14Z)), PI(P-16:0/20:3(8Z,11Z,14Z)), PI(P-18:0/18:3(6Z,9Z,12Z)), PI(P-18:0/18:3(9Z,12Z,15Z))"
