lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
TAG(58:8)_FA 20:0,-0.2843186731315613,6.042347516809056,0.34765489773621994,0.5554436469492545,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,28455.601776123047,35273.68272399902,40271.56262207031,36963.423263549805,24750.1417388916,36917.442153930664,27275.662155151367,37812.782455444336,31555.3018951416,25472.54168701172,27536.982162475582
TAG(58:8)_FA 20:4,-0.6211964840795199,6.309559359710523,1.6496106534984842,0.19901193151338592,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,39720.36309051514,36985.34272766113,35468.76259613037,44175.403076171875,25699.50212097168,77324.02523803711,42188.50298309326,37272.50241088867,43279.54244995117,33234.86233520508,17268.6810836792
TAG(58:9)_FA 16:0,-0.41510186778132074,5.663024572196603,0.7396828021207966,0.3897625068474807,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,29740.08225250244,27497.441986083984,24075.501663208008,21474.80139160156,19580.841270446777,46679.66328430176,25987.901824951172,19682.501541137695,22587.421424865723,22411.141792297363,19006.40135192871
TAG(58:9)_FA 16:1,-0.38810152453263075,6.284577098121267,0.6468937650565749,0.421225433646971,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,42160.4432220459,43373.283447265625,36304.38259887695,35958.822341918945,29651.822235107426,58750.244400024414,36205.82287597656,35956.022399902344,39840.16278839111,30749.46224975586,34453.062576293945
TAG(58:9)_FA 18:0,-0.3125142484619015,5.707715732581305,0.4198764572586242,0.5169986961222364,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,30692.982513427734,26176.6417388916,24318.681610107426,25926.02170562744,22506.101600646973,40394.32276916504,23871.821647644043,21538.961490631104,25490.461784362793,23350.701751708984,21806.04155731201
TAG(58:9)_FA 18:1,-0.5560878256106401,6.5469393748646,1.3239464061762192,0.24988502045030064,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,48618.482971191406,45581.303466796875,40824.66311645508,39577.80261993408,40402.842712402344,58384.34387207031,50902.06359863281,56451.243392944336,42243.3828125,44361.923400878906,30206.482177734375
TAG(58:9)_FA 18:2,-0.22721936679827182,6.663336863964847,0.22217741228462273,0.6373858243768139,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,54401.28430175781,61837.104919433594,52010.48355102539,57583.32388305664,45146.223373413086,66365.16497802734,43804.44303894043,48497.08312988281,57142.203872680664,44282.4638671875,24124.42172241211
TAG(58:9)_FA 20:0,-0.3213313853306845,6.187036078774563,0.4438678468688977,0.5052614940289268,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,37146.64260864258,38274.40254974365,30157.122047424316,39328.743072509766,28001.022338867188,53509.74353027344,30961.122398376465,32077.441864013672,33717.66209411621,27125.042373657227,43628.22262573242
TAG(58:9)_FA 20:4,-0.5415712307833611,6.026397120431947,1.2560856867496568,0.26239331922522907,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,36597.68278503418,32046.542304992676,28150.28210067749,32765.34226989746,22727.68173980713,54609.263412475586,39049.50312805176,30056.081787109375,34426.82211303711,26379.861770629883,18858.701385498047
TAG(60:0)_FA 16:0,-0.14738332437019502,5.277086484742626,0.09352248386187512,0.7597459182216988,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,25170.001907348633,20578.661651611328,18635.601234436035,18662.281246185303,19302.361541748047,28201.10223388672,15858.94110107422,16982.761386871338,18442.52128982544,13767.360919952393,15923.341106414797
TAG(60:0)_FA 16:1,-0.3504577097534546,4.938250844349321,0.5277106713105724,0.46757093413085804,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,19979.921432495117,15719.001220703123,12590.340934753418,14595.501091003418,12086.02088546753,24935.96181488037,15094.840950012209,11975.240768432615,16106.461101531982,12409.100784301758,12940.440822601318
TAG(60:0)_FA 18:0,-0.2326549620552169,6.598344526648485,0.23291851892918225,0.6293681842388698,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,50425.90337371826,47865.003173828125,32531.36261367798,36346.54279708862,43327.68249511719,46096.32332992554,46351.18294906616,38352.20327758789,38914.162185668945,33443.90227127075,103851.90665435792
TAG(60:0)_FA 18:1,-0.466571806156362,5.485852245997608,0.9336258745488522,0.33392251287600677,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,29102.962196350098,19939.441436767574,17107.56121826172,20301.981285095215,18052.64133453369,35379.82244873047,25437.80149459839,19771.621253967285,20624.621627807617,19246.86137008667,18716.081329345703
TAG(60:0)_FA 18:2,-0.2867367070796815,5.13721804195803,0.35355274252339086,0.5521088658876518,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,22225.381385803223,20286.16148376465,15381.321044921877,17152.001091003418,13802.5810546875,26806.421966552734,16823.2410736084,15706.681106567385,14842.16104888916,14886.561084747314,14047.741180419922
TAG(60:0)_FA 20:0,-1.0711280412900148,8.131179347636461,4.833105210174863,0.027918303806792732,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,97646.668510437,102696.34554290771,97688.2661743164,109497.70585632324,98123.34956359863,112132.32873535156,151288.70948028564,266523.3593406677,158801.65253448486,95932.66863632202,107269.90867614746
TAG(60:0)_FA 20:4,-0.47060363569842767,5.235175106658977,0.9497294222702521,0.32978818010415034,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,20905.66152191162,18553.421173095703,15919.921096801758,16017.961116790771,15072.440925598145,33956.16264343262,17256.981101989746,16443.101165771484,17115.621437072754,14554.061191558838,18389.961143493652
TAG(60:1)_FA 16:0,-0.3351038877252411,5.13768912509856,0.4826001177102768,0.48724692472737813,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,19649.24147033691,18442.72142028809,16899.82118988037,16530.56125640869,15165.821075439451,27628.481994628903,17437.541175842285,13391.480945587158,19194.561374664307,14914.841205596924,14615.861053466797
TAG(60:1)_FA 16:1,-0.24388969157985574,5.268255157635349,0.2559044331047746,0.6129479303217491,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,24920.902030944824,21490.72164916992,18580.421367645264,17783.24119949341,14834.401191711426,26255.181953430176,18305.881340026855,16980.401218414307,17104.201248168945,16326.78119277954,17585.28122329712
TAG(60:1)_FA 18:0,-0.40814162503011925,5.655272450188662,0.7151649923192736,0.39773447360887965,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,28394.902236938477,27322.761756896973,21962.62136077881,25895.841636657715,17996.68140411377,39893.38259887695,22387.481735229492,21895.721519470215,26436.96196746826,23535.42152404785,19746.101196289062
TAG(60:1)_FA 18:1,-0.3995017867704297,6.817907995085345,0.6853451374996666,0.4077521992816052,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,58266.54493713379,49540.52326965332,35818.52244567871,36849.6823425293,48537.52297973633,57264.78381347656,59853.46491241455,46382.10321044922,41467.88284301758,43625.48342895508,122032.4503479004
TAG(60:1)_FA 18:2,-0.4111421298804286,5.570529316131149,0.7256774357896347,0.394287898147796,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,31260.90235900879,23572.181884765625,21215.88166809082,20012.361320495605,17778.261276245117,39243.682888031006,26131.16167449951,19518.82159423828,21242.26145553589,20583.881393432617,19596.2611618042
TAG(60:1)_FA 20:0,-0.521815381025328,5.42821021790102,1.166530699330906,0.28011523675407074,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,22548.02182769775,20566.64154815674,17689.70118713379,20618.601627349857,16950.441284179688,29198.68212890625,20954.14151000977,22728.661651611328,23334.221591949463,18762.921257019043,17869.50096511841
TAG(60:1)_FA 20:4,-0.3921017438340034,5.949184993059516,0.6602365483473704,0.4164764452433397,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,31987.562927246097,32291.40195465088,23716.72194671631,29070.522163391113,23630.001628875732,37995.60289764404,31443.642471313477,29732.322032928467,24731.20139312744,25816.82154846191,40683.643085479736
TAG(60:10)_FA 16:0,-0.32599023801413285,5.393274903511997,0.45677604166382957,0.49913456136996426,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,25621.481689453125,23064.861694335938,17853.161346435547,19165.501510620117,18176.061164855957,33364.82300567627,23616.741485595703,16068.880950927734,19270.621383666992,17532.28108215332,17527.82106781006
TAG(60:10)_FA 16:1,-0.42502894031580335,5.533001432959211,0.7753418078127652,0.37856957744065445,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,27123.64183807373,23682.001541137695,19960.74153137207,21668.66136932373,15543.701049804688,41695.402893066406,22785.12156677246,19060.841354370117,19951.14138031006,17006.881324768066,23644.78187561035
TAG(60:10)_FA 18:0,-0.5130332118871321,5.4330760665196625,1.1278036249972274,0.28824431494280645,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,25378.201583862305,22419.50148010254,19061.50128173828,18460.64140319824,14513.601013183594,38258.54256057739,22945.20157623291,18655.76128387451,20117.541481018063,18623.48128128052,17300.521171569824
TAG(60:10)_FA 18:1,-0.5436946901678944,5.488038055401318,1.2658343442380442,0.2605496111626988,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,24852.921726226807,24198.60206604004,18574.721252441406,18333.02131652832,15929.78118133545,46470.88298034668,24473.161834716797,18334.601318359375,18169.2612991333,16632.3212890625,19008.361267089844
TAG(60:10)_FA 18:2,-0.4507936089973725,5.9848629530168855,0.871836408443414,0.3504474143993185,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,34767.602336883545,33514.08229827881,24672.881912231445,29376.62203979492,24960.66195678711,47200.66320800781,31756.96200561523,28183.241897583008,31372.002418518063,28484.322052001953,29814.062072753903
TAG(60:10)_FA 20:0,-0.25986729426830985,6.092694797017549,0.2905095843993877,0.589894161565156,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,51942.78332519531,28138.72200012207,27080.001693725582,39715.52230834961,31485.082405090332,46005.34385681152,41179.842681884766,32392.66234588623,37133.362464904785,19945.24136352539,17203.481338500977
TAG(60:10)_FA 20:4,-0.24895757107628064,6.183372718486765,0.26665032316793713,0.6055876666140398,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,29195.442092895508,31295.722290039062,27184.581787109375,27383.221801757812,21804.26166534424,33165.16213989258,23450.44189453125,26147.96192932129,29481.401817321777,19792.361457824707,113313.10887527466
TAG(60:11)_FA 16:0,-0.2508463621867595,6.021873441682835,0.2707126373934443,0.6028541293159867,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,38457.10290527344,35076.64227294922,36877.14288330078,25481.901794433594,27499.662200927734,45324.98303222656,33555.52212524414,28774.10205078125,26100.281707763672,25746.16177368164,30717.722076416016
TAG(60:11)_FA 16:1,-0.3156427720093445,5.384259827333861,0.42829509086908524,0.5128267091081935,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,24915.581550598145,21175.90157699585,21194.601638793945,20679.22141265869,15700.44118499756,35317.0223236084,20486.40151977539,15299.741073608398,21492.80157470703,16682.98110961914,17495.52114868164
TAG(60:11)_FA 18:0,-0.37484408633707006,6.031402529805211,0.6035601591966042,0.4372228790452388,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,35398.74250793457,35861.58282470703,25205.441734313965,28167.22204589844,23291.501419067383,47496.54376220703,35728.501708984375,26743.022216796875,24334.021713256836,24022.08191680908,47382.542541503906
TAG(60:11)_FA 18:1,-0.41722180681367443,5.528521127932036,0.7472197334426482,0.38735790973035256,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,24457.361572265625,26524.581871032715,21322.54148864746,21413.441371917725,17521.28123855591,39085.82258605957,23812.961517333984,20524.521377563477,19739.24147033691,19524.721572875977,17742.821166992188
TAG(60:11)_FA 18:2,-0.4959290926987767,5.564184111802789,1.0542266785654135,0.30453564912826836,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,26008.621948242188,22788.701568603516,18098.261344909668,20887.66136932373,19900.201400756836,40756.76300048828,24724.421852111816,22354.70195007324,18282.701263427734,18609.74119567871,22459.741355895996
TAG(60:11)_FA 20:0,-0.567013877282248,5.383486813908413,1.3760254228609479,0.2407793242668847,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,22587.661239624023,21312.461311340332,17994.081398010254,19336.38120269775,13776.641021728516,36306.00256347656,24419.36183166504,21262.02136993408,17016.441108703613,15563.50121307373,15338.56105041504
TAG(60:11)_FA 20:4,-0.4153375593836547,5.63739208396404,0.740515649172707,0.38949574736413595,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,24556.22173309326,25804.661712646484,24243.241607666016,25692.981788635258,19333.421211242676,35902.60235977173,26424.862022399902,24415.761627197266,24051.82179260254,19701.441368103027,19308.4813079834
TAG(60:12)_FA 16:0,-0.32921106125629224,5.322187790153203,0.4658248358734909,0.49491423609632074,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,24674.80191040039,22615.261642456055,18433.281295776367,17371.10125732422,17530.881317138672,35388.30239868164,19885.2615814209,15167.18113708496,19518.801597595215,16826.801231384277,13520.580993652344
TAG(60:12)_FA 16:1,-0.25141801200494746,6.0539256083517055,0.27194711541085326,0.602028611552788,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,36930.92236328125,37862.26248168945,36325.22280883789,29006.642120361328,27447.862091064453,42910.96301269531,34812.80242919922,29233.202270507812,29496.642303466797,27680.261962890625,30690.722106933594
TAG(60:12)_FA 18:0,-0.25524431692311067,5.357621498068182,0.28025875155804236,0.596531671956207,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,25951.421676635742,20809.981269836426,17979.64121246338,21932.96147918701,15906.721054077148,34136.422424316406,20399.861587524418,15780.981201171877,17355.720977783203,14816.50114440918,19648.121292114258
TAG(60:12)_FA 18:1,-0.3629057590051462,6.195620400817337,0.5658346099902758,0.45191889538575797,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,39197.803298950195,41208.44244766235,33732.402976989746,29635.101852416992,27623.202102661133,48823.64324951172,39859.5831451416,31665.842559814453,31800.002639770508,29419.202827453613,44486.72416687012
TAG(60:12)_FA 18:2,-0.40936525952133695,5.564572891677177,0.7194383138207741,0.3963282142112797,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,28801.682342529297,21935.141525268555,21925.80158996582,20061.001319885258,20572.061477661133,41600.98303222656,25263.58168029785,20505.14163208008,18188.14150238037,19554.32148742676,19111.90154647827
TAG(60:12)_FA 20:0,-0.44797168712420427,6.45519274683866,0.8610230413588624,0.3534525590425607,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,44527.583099365234,43417.96276855469,40651.12319946289,41280.04251098633,32767.46224975586,53980.00354003906,47149.00329589844,46783.482971191406,37922.04284667969,36490.122619628906,44315.58288574219
TAG(60:12)_FA 20:4,-0.28185740851675484,5.707519337299574,0.34166305503811145,0.5588708444575421,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,28992.30195617676,31161.882278442383,25893.46189880371,26109.661979675293,20495.761749267574,35402.762660980225,26871.1219329834,25356.881896972656,23438.30145263672,19835.881328582764,20201.461364746097
TAG(60:2)_FA 16:0,-0.3388256440546142,5.171326604072349,0.49335436506786934,0.4824348024817866,0.9972693009725494,5,5,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ hippo,TAG,17659.201049804688,20812.28136444092,16881.78125,15883.20111465454,16930.761360168457,26282.80178833008,17140.38123703003,16774.061279296875,17016.38120651245,14222.921020507812,15835.90113067627
