lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023
TAG(54:2)_FA 18:2,-0.09166788571584028,9.157500302597105,0.03862000551180245,0.8442033889866469,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,284375.90185546875,327200.66552734375,376492.0073242187,266162.3359375,340166.32373046875,387691.00634765625,315595.6826171875,306813.3408203125,292312.640625,239677.51708984375
TAG(54:2)_FA 20:0,0.04006860004302098,6.234058769179252,0.007404168113055221,0.9314286768194858,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,36992.122467041016,52142.343658447266,53625.94421386719,30042.162406921387,43549.06329345703,44738.80303955078,41925.802978515625,48035.20318603515,28370.242553710938,34607.30210876465
TAG(54:2)_FA 20:4,0.012907252053371709,5.629269161487969,7.67753085710865e-4,0.977894757793843,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,32036.90216064453,24711.88180541992,27889.50203704834,24956.62187194824,29751.102012634277,25031.341705322266,29081.82179260254,28236.72184753418,22038.921501159668,26022.62197875977
TAG(54:3)_FA 16:0,0.565337650056631,7.958381633786646,1.484655405806734,0.22304755899559597,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,155057.06938171387,154834.3487854004,221196.67721557617,215735.4157409668,113043.10772705078,87472.20681762695,201763.71520996097,114827.0301513672,106182.66818237305,19306.281204223633
TAG(54:3)_FA 16:1,0.030590704104075623,6.372056018416469,0.0043147199110791234,0.9476273986470035,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,42563.98318481445,57692.56425476074,58545.363372802734,40391.96295166016,49301.28318786621,48425.80404663086,53793.083740234375,53207.20405578613,35459.302505493164,20439.48164367676
TAG(54:3)_FA 18:0,0.3571471016834073,8.321302972407892,0.591625054819815,0.44179140722660426,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,104234.1870727539,385792.06036376953,272545.7598876953,122967.84979248048,136032.35150146484,177162.11450195312,219491.81677246097,218263.9165649414,98749.1864013672,57040.364013671875
TAG(54:3)_FA 18:1,0.003835263462190027,9.364624040746994,6.778041642974131e-5,0.9934311813560126,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,240492.05541992188,542129.6162109375,564504.8635253906,260649.73693847656,382198.9848632813,384015.10974121094,420050.767578125,538796.2427978516,236887.9942626953,117903.888671875
TAG(54:3)_FA 18:2,-0.056854735245580455,8.402628562319107,0.014870992187297816,0.9029412480512297,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,122757.92956542967,229469.61694335935,311139.8978881836,140594.40838623047,195644.57373046875,204101.8359375,206659.55737304688,275367.1173095703,137210.70782470703,67268.484375
TAG(54:3)_FA 20:0,0.13149378989341648,5.342515075664559,0.07989649215310912,0.7774377303944469,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,21606.501510620117,27500.02195739746,27222.462287902832,19726.621505737305,23868.601470947266,23517.34185028076,23332.30195617676,21051.14183807373,16473.88092803955,18522.40110015869
TAG(54:3)_FA 20:4,-0.03898848532889491,7.171903131345589,0.006996479754320717,0.933338717252932,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,80037.765869140625,81045.78552246094,84270.8857421875,70122.58459472656,85582.50537109375,86822.986572265625,77444.185302734375,80541.405517578125,69130.32507324219,72300.446044921875
TAG(54:4)_FA 16:0,0.7085762677059608,11.158933632288102,2.332441155860579,0.12670304086578002,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,1600420.909790039,1439629.483459473,2001986.9545288088,2226638.4025878906,916609.7346191406,601453.1057128906,2082733.5821533203,895364.221862793,1005801.2534179688,22971.2013092041
TAG(54:4)_FA 16:1,0.4995892425023739,7.920008463617969,1.1590674919807498,0.2816590183527818,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,154485.32920837402,152863.19102478027,203715.53309631348,199939.41319274905,113276.30871582033,83390.40521240234,212484.1562194824,108804.58752441406,103980.6266784668,19888.46141052246
TAG(54:4)_FA 18:0,0.6192607688693478,8.728077480070711,1.781598548150214,0.18195315639356247,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,225901.13635253903,397345.5668334961,369077.0267333984,287129.181640625,181675.77362060547,186699.43548583984,280202.5997314453,223470.2172241211,154980.03198242188,61425.82455444336
TAG(54:4)_FA 18:1,0.37633916937263123,8.506677121280914,0.6570594929362414,0.41759997624231937,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,107273.02868652344,443473.66424560547,332128.55938720703,136290.68774414062,150137.9305419922,189504.59197998047,251928.3973388672,258726.49658203125,111867.10955810548,59419.984802246094
TAG(54:4)_FA 18:2,0.01863053077148076,9.300357397089757,0.0016000267714844085,0.9680928595020504,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,229150.31591796875,476057.4169921875,576311.10302734375,257779.1407470703,320879.2412109375,368180.6806640625,397280.14709472656,521576.94140625,244448.0174560547,129114.490234375
TAG(54:4)_FA 20:0,0.08083862254992821,5.350048862868163,0.030163652276769426,0.862119422863274,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,30781.66254425049,26545.961868286133,24170.761753082275,14445.90100479126,27126.282356262207,22799.561897277832,29266.662216186523,19514.64143371582,13921.601070404053,16650.241081237793
TAG(54:4)_FA 20:4,-0.09452623888211069,8.906412775369127,0.04106247279435138,0.839417381281113,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,218117.33447265625,261265.39697265625,352834.923828125,201649.552734375,264484.2578125,314039.1787109375,249831.49658203125,283065.19921875,237505.7373046875,243623.19775390625
TAG(54:5)_FA 16:0,0.8296685576657081,8.679530912437556,3.1958023877746204,0.07382753262932455,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,339657.20703125,254834.21920776367,344947.97036743164,398968.4401550293,166401.99169921875,124842.34771728516,309130.8426513672,158241.1100769043,173405.3291015625,18004.6812210083
TAG(54:5)_FA 16:1,0.6989473706756486,11.098413039610687,2.269532160122253,0.13193972615041635,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,1594977.9271240234,1410784.7252197266,1892655.1440429688,2054466.271850586,917854.4006347656,585212.76708984375,1991455.791381836,860736.5129394531,945055.489013672,21322.941482543945
TAG(54:5)_FA 18:0,0.19042813093786962,6.060595678093639,0.16776686311254707,0.6821041409172095,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,36554.16232299805,50849.88313293457,46693.5237121582,34496.84248352051,40385.82273101807,39991.98272705078,35904.38284301758,39241.68241119385,26847.92190170288,18872.14123535156
TAG(54:5)_FA 18:1,0.6598470591706643,8.786552025730792,2.022798287354817,0.15495335932722382,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,236688.27667236328,421616.1289672851,404809.0903930664,287714.0787963867,190443.8331298828,199325.892578125,288182.10510253906,220426.59698486328,155458.09173583984,64764.24411010742
TAG(54:5)_FA 18:2,0.2304296774489036,8.36791621116904,0.24584332290942257,0.6200172499794689,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,110613.68841552734,338472.1978149414,298799.7570800781,127937.71063232422,130140.91003417967,190676.8510131836,226538.83264160156,255731.57482910156,110453.78979492188,60572.64437866211
TAG(54:5)_FA 20:0,0.10569068477822599,5.527329139702528,0.051590044483646236,0.8203192205659491,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,27549.32218170166,30730.042110443115,28912.94239807129,22631.981323242188,33108.96250915527,30709.32204437256,20414.061096191406,24857.581741333008,17451.02131652832,17917.581367492676
TAG(54:5)_FA 20:4,-0.03558319367186838,9.121416689534527,0.005828451921843225,0.939145183506767,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,178245.15063476562,317465.7023925781,494204.2227783203,213596.2166748047,274072.57763671875,274597.9561767578,303502.8582763672,455614.1752929687,190750.9696044922,341073.00817871094
TAG(54:6)_FA 16:0,0.16301765006606192,7.178093727678563,0.12288970392762621,0.7259212625348053,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,89169.80700683594,82430.02557373047,99235.80648803712,97061.76669311523,84559.54577636719,67260.68493652344,102573.22717285156,83408.42645263672,68039.22479248047,28894.021728515625
TAG(54:6)_FA 16:1,0.8391986147278572,8.66087264404913,3.2694063060189364,0.0705831630786116,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,344407.38732910156,259975.02294921875,329418.9237060547,388399.0502929687,166254.71405029297,125601.16717529295,302039.01873779297,152928.01364135742,168759.18920898438,20387.70156097412
TAG(54:6)_FA 18:0,-0.10115494159751023,6.134637268865647,0.04701022185565759,0.8283498660212842,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,36459.60235595703,43105.48309326172,43011.56301879883,33196.002532958984,47762.48358154297,43617.14294433594,42573.662658691406,39381.242935180664,32887.60235595703,25229.681915283203
TAG(54:6)_FA 18:1,0.26459894585015326,6.107327029588665,0.32430834366232364,0.5690299194564357,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,39177.081954956055,51947.24368286133,54198.863861083984,33342.6022644043,43030.822982788086,38222.64289855957,33418.14196777344,40792.90298461914,27276.861862182617,20671.58152770996
TAG(54:6)_FA 18:2,0.4179579766049917,8.589020024455246,0.8107555045885422,0.3678969797821702,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,202643.53454589844,319480.6640625,354396.1455078125,217270.77606201172,152908.0906982422,199179.1934814453,277585.99798583984,226899.53582763672,148988.3677368164,55558.423278808594
TAG(54:6)_FA 20:0,0.011446527775638048,5.03758672280479,6.037471703166375e-4,0.980396937854795,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,21313.54128265381,19626.34144592285,18845.04119110107,14920.160972595217,22371.661743164062,18746.7413482666,16587.121196746826,19011.94141769409,14736.321235656738,13981.66104888916
TAG(54:6)_FA 20:4,0.1205770630457166,7.895756750145303,0.06717592455061094,0.7954939026252064,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,80510.26568603516,214352.29693603516,206308.49578857425,94340.085693359375,105782.18798828124,145529.07080078125,160596.17449951172,170687.47344970703,87913.3462524414,61396.84405517578
TAG(54:7)_FA 16:0,0.05717934918951901,7.2279438402793215,0.015084997541634948,0.9022488461769486,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,68104.26434326172,70878.58462524414,150282.4521331787,85264.0259399414,110251.46813964844,68855.74560546875,68465.10397338867,134906.68968200684,55951.464263916016,24206.761627197266
TAG(54:7)_FA 16:1,0.1704079226254148,7.132887943925733,0.13430320141605984,0.714011401302635,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,83903.62600708008,87045.14654541016,96108.4853515625,89893.1467590332,79292.30487060547,67078.74499511719,101250.76770019533,77748.7865600586,66229.80514526367,29374.701934814453
TAG(54:7)_FA 18:0,-0.07155833306197949,6.233564871881798,0.023545881147953196,0.8780460417266447,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,40007.422943115234,51794.86395263672,47100.68276977539,30671.04208374023,50313.44338989258,53158.48434448242,38860.542724609375,43133.46304321289,34208.662353515625,26289.241897583008
TAG(54:7)_FA 18:1,-0.016642269855515965,6.154976537255033,0.0012754703006976342,0.9715106249220703,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,38810.76287841797,41932.463134765625,46293.922943115234,35214.642501831055,46827.60345458984,45307.88314819336,38740.76251220703,40795.523010253906,30968.222442626953,27554.221923828125
TAG(54:7)_FA 18:2,0.15485012893514297,6.148273329602593,0.11086074684065039,0.739166307801489,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,38758.762451171875,48007.88342285156,52613.9641418457,34672.662689208984,41548.24301147461,41200.58285522461,38835.90254211426,40737.00297546387,29943.242294311523,25290.36166381836
TAG(54:7)_FA 20:0,-0.06299442736719747,5.826790103155204,0.018251144647877027,0.8925353423287077,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,30293.98176574707,34249.54204559326,36466.30293273926,26427.94175720215,34673.58229827881,35289.6222076416,27185.92169189453,32194.262969970703,33431.16213226318,21194.221565246586
TAG(54:7)_FA 20:4,0.18997557066955714,5.903598404904419,0.16696683867394313,0.6828216636992572,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,29009.622604370117,52431.46346282959,44540.68263244629,24081.98169708252,31691.44218444824,33553.162521362305,37066.922271728516,34642.02275085449,24550.80166625977,19854.32154846191
TAG(54:8)_FA 16:0,0.10461858425627601,6.414082107543958,0.050551216365988694,0.8221068772521731,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,42403.36322021485,61512.10353088379,56808.74401855469,46078.08361816406,54229.58331298828,64140.40481567383,40014.80276489258,42620.02325439453,37148.96273803711,26868.181884765625
TAG(54:8)_FA 16:1,-0.004613567504745278,7.312502185236976,9.805746776692104e-5,0.9920991593844468,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,73536.32504272461,74681.56564331055,155082.3117828369,83415.26513671875,109455.28646850586,83328.6875,78196.56466674805,142044.63018798828,59796.483337402344,28112.962059020996
TAG(54:8)_FA 18:0,0.11198768939432494,6.884272459688891,0.05793396286571806,0.8097917079580846,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,48617.22341918945,97932.5071105957,87224.76721191406,57340.28366088867,72218.32531738281,87378.04507446289,59679.24411010742,65748.26400756836,47535.783462524414,32772.021881103516
TAG(54:8)_FA 18:1,0.0013815939713407608,6.75815170399171,8.79477511261939e-6,0.9976337981243174,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,48133.74383544922,77370.24560546875,79878.2861328125,49051.123626708984,69490.04498291016,83720.7660522461,50674.463958740234,62121.42434692383,47008.9231262207,32958.802490234375
TAG(54:8)_FA 18:2,-0.028662454737508825,6.414462489707843,0.003782161529215955,0.950961587225138,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,49053.52359008789,48708.12356567383,55671.823669433594,37894.022521972656,52956.603424072266,52857.68392944336,45452.243408203125,49694.783294677734,39113.56283569336,36988.402252197266
TAG(54:8)_FA 20:0,0.09599635165772281,5.951390523144293,0.04255275434987027,0.8365697088361846,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,34499.04229736328,47122.92324066162,40047.942474365234,25649.721740722656,34830.20236206055,38503.042709350586,32419.62191772461,37432.44287109375,26453.12183380127,23918.601539611816
TAG(54:8)_FA 20:4,0.04239798208398855,5.35781879084931,0.008289869764382729,0.9274538772977332,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,25447.841598510742,26870.501945495605,23702.92176055908,18025.461387634277,24271.58180999756,22590.8016204834,26265.321891784668,22474.48175048828,17273.781085968018,18129.121383666992
TAG(56:0)_FA 16:0,0.029466861967141312,7.409618265058039,0.0040035596523466666,0.9495485673302887,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,81253.52651977539,98018.76704406738,98995.86653137208,93409.08682250977,111057.42623901369,98907.00524902344,71191.96337890625,99047.2064819336,70087.36451721191,101798.86618041992
TAG(56:0)_FA 16:1,-0.1087768046267663,5.844746446008677,0.05434772882517791,0.8156635710563848,0.999895263293433,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ diencephalon,TAG,31165.462463378903,36461.842864990234,29590.04219055176,27648.78205871582,36293.22299194336,35375.04284667969,32843.402252197266,30993.70249938965,30659.36250305176,23676.841690063477
