lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
TAG(54:7)_FA 18:0,0.39135716084422,6.328270653827245,0.4265648748443027,0.5136793437271093,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,42952.18276977539,34817.58215332031,38671.08312988281,46384.14318847656,40851.62265014648,36065.362548828125,35474.622497558594,33060.30229187012,26289.241897583008
TAG(54:7)_FA 18:1,0.2357273698870235,6.305577335701118,0.1564188307281711,0.6924752455466392,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,47832.303955078125,35790.942932128906,35907.58239746094,38876.00244140625,34481.42263793945,39321.52276611328,36122.7421875,34594.022399902344,27554.221923828125
TAG(54:7)_FA 18:2,0.5053606965327265,6.363568725582144,0.7054014857503719,0.40097464713804665,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,57870.76458740234,38722.70236206055,43498.90274047852,39785.96266174317,32533.362411499023,37097.28268432617,32021.062286376957,32802.06213378906,25290.36166381836
TAG(54:7)_FA 20:0,0.4057950772975902,5.99206412158037,0.45813797680079915,0.498495480253621,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,36710.72277832031,31992.522872924805,30042.10235595703,33717.783016204834,29741.02220153809,28799.901916503903,25663.58208465576,27600.601753234863,21194.221565246586
TAG(54:7)_FA 20:4,0.4246328952909829,5.9602416624087775,0.5009817276341835,0.47906907693214257,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,42395.34324645996,28865.10201263428,29432.7420501709,35045.52271270752,24502.781524658203,27624.02163696289,25944.022033691406,26336.401748657227,19854.32154846192
TAG(54:8)_FA 16:0,0.23039979080859915,6.550051954500633,0.14948290747236115,0.6990300009313729,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,49673.083251953125,44004.30294799805,40877.74298095703,56571.023529052734,43755.80337524414,42841.80310058594,44484.00280761719,45629.78370666504,26868.181884765625
TAG(54:8)_FA 16:1,0.16778993967973255,7.383666851740824,0.07960342772275908,0.7778355540917887,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,67987.12545776367,83492.58529663086,72243.26547241211,146161.76885986328,61547.503173828125,67409.1849975586,73216.8451538086,110622.68977355956,28112.962059021
TAG(54:8)_FA 18:0,0.4380358534528553,6.97400735620049,0.5326172673590006,0.4655085796955246,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,71293.205322265625,52013.48377990723,64509.06393432617,78690.42529296875,59609.9841003418,52058.1032409668,51633.96340942383,59145.40393066406,32772.02188110352
TAG(54:8)_FA 18:1,0.3260347690986101,6.885644626853816,0.29741518601611006,0.5855074229521271,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,62918.72381591797,45676.36306762695,55139.9040222168,77637.68463134766,59936.9446105957,55720.223876953125,49250.96322631836,55688.16384887695,32958.802490234375
TAG(54:8)_FA 18:2,0.3675684014172907,6.550923931062369,0.376919928974786,0.5392562652871639,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,51834.223876953125,44653.743713378906,45184.16326904297,48077.78359985352,41361.76281738281,40097.16271972656,41114.54248046875,39937.12271118164,36988.40225219727
TAG(54:8)_FA 20:0,0.42889938271040534,6.170532455663664,0.5109487267595512,0.47472844770747374,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,46631.26313781738,35759.68243408203,35791.46223449707,34564.542152404785,30169.54211425781,30095.48220062256,29303.06234741211,32501.12264251709,23918.601539611816
TAG(54:8)_FA 20:4,0.5942888217608677,5.610662478563191,0.9688865118509965,0.32495803668698403,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,33248.00241851807,24121.40173339844,21322.54135131836,28374.6019821167,23198.44174194336,20495.5213470459,18636.081298828125,17774.841159820557,18129.121383666992
TAG(56:0)_FA 16:0,0.3551247824965171,7.742225774512439,0.35215173132291966,0.5528976072551395,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,102471.96890258788,144477.04928588867,90916.06701660156,107441.0874633789,80112.64544677734,91277.00588989258,82411.76623535156,97855.24681091309,101798.86618041992
TAG(56:0)_FA 16:1,0.22029588886207188,6.072719164963646,0.13674658798208839,0.7115370082448961,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,48246.54357910156,36705.04275512695,26849.48210144043,32005.68254852295,23116.44163513184,33264.702560424805,30578.782180786133,30353.642318725582,23676.84169006348
TAG(56:0)_FA 18:0,0.4983529009974954,6.510984403528521,0.6863379940322432,0.4074127646856625,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,62699.423828125,39421.20216369629,39727.443115234375,60134.3639831543,42949.64306640625,39335.48287963867,37298.66213989258,37492.56265258789,25687.941925048828
TAG(56:0)_FA 18:1,0.3042767602612326,6.716041545763742,0.2594277108539699,0.6105135979099378,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,56943.50425720215,64298.624084472656,41640.68327331543,45837.8823928833,42169.60285949707,46128.3436126709,39297.24249267578,48473.70301055908,56905.6833190918
TAG(56:0)_FA 18:2,0.25116955399818386,6.456011246792879,0.17740324348886816,0.6736144152955315,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,56545.92401123047,47139.20349121094,38831.142822265625,35452.90267944336,31500.002227783203,41371.34265136719,42497.98278808594,34393.842544555664,38811.66226196289
TAG(56:0)_FA 20:0,0.35252930109604014,8.170116410549143,0.34708877606806254,0.5557657477101898,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,151669.0311279297,128221.46875,130550.2890625,145220.15075683594,157475.3106689453,126613.88854980467,130769.2882080078,117723.04870605467,113286.24865722656
TAG(56:0)_FA 20:4,0.4570335259324707,5.706624810098679,0.5789754236320732,0.44671420259485767,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,43797.30296325684,25993.58169555664,24014.82157897949,19829.941398620605,19930.761192321777,23933.80166244507,20787.201538085938,20451.58110809326,18941.80139923096
TAG(56:1)_FA 16:0,0.35791031153476266,6.0072539034017405,0.357604284050808,0.5498397746095249,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,38688.44281768799,27555.8819732666,31271.202507019043,34527.562019348145,29636.16254425049,27696.082107543945,26490.00180053711,30966.76211547852,20548.841331481937
TAG(56:1)_FA 16:1,0.29961378387770826,7.708421537502876,0.25162500599719817,0.6159331779680397,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,96515.02728271484,121607.30937194824,87478.94561767578,104813.1667175293,85579.24549865723,88350.34506225586,82648.86614990234,96526.68704223631,112207.1460571289
TAG(56:1)_FA 18:0,0.4317462628336203,6.161752518444915,0.517648456096083,0.47184651104406017,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,48200.26322937012,32714.922004699707,32143.162185668945,41539.7025756836,33365.3024597168,28518.90187072754,30040.12222290039,33886.42208099365,20360.781692504883
TAG(56:1)_FA 18:1,0.3661993573368533,6.58017738384652,0.37415452595683973,0.5407483589383064,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,65290.58416748047,40358.80233764648,42811.42303466797,54498.78359985352,40897.62321472168,42554.24243164063,38450.5228881836,44833.70327758789,31410.142196655277
TAG(56:1)_FA 18:2,0.2983414469637867,6.793170094962711,0.24950695570532844,0.6174224592153339,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,57728.80381011963,68031.20545959473,44721.28327941895,49486.203243255615,40406.12294769287,49050.064453125,43129.74287414551,47908.50363922119,64401.1658782959
TAG(56:1)_FA 20:0,0.684778568575055,7.290346237741551,1.2774095398445977,0.258381243680331,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,134345.93017578125,87348.14682006836,72382.9252319336,89135.88580322266,58045.42456054688,57289.68405151367,61613.44409179688,62153.94421386719,36528.12268066406
TAG(56:1)_FA 20:4,0.36685474522903394,5.8496358303510005,0.3754615046006504,0.540042227073637,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,40419.68307495117,29803.74166870117,27637.06198120117,23657.80177307129,23724.081871032715,24867.801651000977,27756.62198638916,23485.58162689209,18633.74124145508
TAG(56:2)_FA 16:0,0.1436678206658523,6.206178411661819,0.058446398159958335,0.8089685380132257,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,45195.00393676758,35591.16261291504,28533.961669921875,27081.182243347168,29530.021697998047,34594.722427368164,31018.822219848636,34249.56245422363,43486.84343719482
TAG(56:2)_FA 16:1,0.3242728577042679,6.060481499116779,0.29423306216403944,0.5875205671541507,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,40854.862701416016,32409.26202392578,30166.58218383789,36570.54280090332,28506.52239227295,33233.68212890625,27792.3221282959,28676.78207397461,21458.481323242188
TAG(56:2)_FA 18:0,0.5497890728703082,6.358002051990191,0.8320972438131946,0.3616667893440908,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,63486.44418334961,43493.32345581055,34653.502685546875,44264.12294769287,37505.38345336914,32961.92261886597,30825.221923828125,36184.042221069336,23245.26155090332
TAG(56:2)_FA 18:1,0.3598376252027743,6.27308380083003,0.36142313085317035,0.5477169254795636,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,47968.28414916992,37629.922790527344,36234.98272705078,42444.74299621582,31226.962142944336,33555.64242553711,30831.2420501709,37588.58264923096,25465.261795043945
TAG(56:2)_FA 18:2,0.45523704156236294,6.582650659539764,0.5745402239567738,0.4484603718019943,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,68450.08505249023,43104.1227722168,45282.24298095703,48647.56318664551,42139.94303894043,37716.14263916016,40591.663146972656,42831.10314941406,30946.502197265625
TAG(56:2)_FA 20:0,0.5064084596465447,8.140339357122173,0.7083129339043808,0.4000044464801993,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,196004.2930297852,138887.73168945312,167154.5537109375,140943.81192016602,95789.64739990234,107862.70806884766,132100.59100341797,120370.48815917967,55912.803955078125
TAG(56:2)_FA 20:4,0.41744570290058897,5.401971103792143,0.4843918902392943,0.4864396768107916,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,31986.18204498291,20230.541717529297,19179.02133178711,16289.28119277954,17459.681182861328,17918.121215820312,18788.461250305176,16216.961235046389,17971.461193084717
TAG(56:3)_FA 16:0,0.30084118114737696,6.110643817455088,0.25365504445005627,0.6145131260909142,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,55886.6637878418,32032.722106933597,29196.28224182129,29773.70196533203,27750.621673583984,32589.38256835937,32718.602600097656,28786.121948242188,22100.261459350582
TAG(56:3)_FA 16:1,0.22925908933263156,6.2011207685021255,0.14801382052996814,0.7004406943283441,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,42064.38269042969,36646.76268005371,27319.441871643063,34244.54239654541,30214.50171661377,35475.64254760742,28998.08195495605,31073.461807250977,43707.04360198975
TAG(56:3)_FA 18:0,0.6590908641768695,7.49584295137164,1.1857960493022972,0.27617918602730834,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,99143.0867767334,69682.00455474854,92841.86643981934,142418.7703704834,113891.2888031006,50970.26316833496,80393.98582458496,87872.78663635254,18396.621215820312
TAG(56:3)_FA 18:1,0.5957258747838247,6.629445276020446,0.9735364543055314,0.32379977829306006,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,80311.6067199707,55927.36361694336,43628.74295043945,49954.78294372559,45263.82251739502,41630.98281860352,35482.68274688721,42467.36260986328,22891.34178161621
TAG(56:3)_FA 18:2,0.36189662300509995,6.475674370556515,0.3655226048600754,0.5454550051993003,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,55776.52445983887,41175.483139038086,40758.702880859375,49263.08363342285,41829.90257263184,39321.72326660156,36558.482666015625,42825.203125,25345.982055664062
TAG(56:3)_FA 20:0,0.46536667268562093,6.789321463988302,0.5999534153179411,0.4385958007990199,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,63645.10467529297,56558.2236328125,59098.78381347656,59504.74296569824,45259.922912597656,50341.88296508789,45170.483459472656,44722.82290649414,32250.822052001957
TAG(56:3)_FA 20:4,0.3424638441802828,6.102381019623656,0.32775858057686935,0.5669819072879,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,42396.58297729492,34265.76254272461,30032.70211791992,34782.68257141113,31463.422302246097,30649.282104492188,30739.86233520508,29364.70198059082,24591.201629638672
TAG(56:4)_FA 16:0,0.5961088081446372,6.1556300887007325,0.97473475514812,0.32350217659599095,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,58159.964279174805,34719.18257141113,30338.822006225582,39241.32262420654,32373.48223876953,26886.442108154297,29178.46208953857,28576.722290039062,21459.48126220703
TAG(56:4)_FA 16:1,0.33775394115190016,6.087476760586434,0.3189094767749341,0.5722637476157599,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,53107.54370117188,33603.78221130371,30029.841995239258,27644.28205871582,28153.06219482422,35362.52278137207,29260.582023620605,26391.78205871582,21452.441604614258
TAG(56:4)_FA 18:0,0.6375954199593263,10.377734294564638,1.1116244255099446,0.29172910692146997,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,528228.3597412109,418144.907409668,728260.7382736206,1242158.3147125244,948129.274116516,323471.74139404297,687400.3917236328,662278.4473876953,21503.6213760376
TAG(56:4)_FA 18:1,0.5311938400562158,7.3424933870683455,0.777885263465123,0.3777886826577534,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,101242.36807250977,72957.00549316406,81054.58605957031,105302.02702331544,88032.56678771973,53367.343338012695,74219.46524047852,80187.88585662842,23016.64143371582
TAG(56:4)_FA 18:2,0.5081578856286331,6.703264738302423,0.7130959118268834,0.3984179561190781,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,83407.84541320801,58350.26409912109,44078.48350524902,49213.203144073486,48514.802978515625,43187.20269775391,38311.96258544922,49224.14337158203,26030.621963500977
TAG(56:4)_FA 20:0,0.5000502793347421,7.067545637693481,0.6909479972273402,0.4058421187963264,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,74122.44529724121,56397.245361328125,65194.14410400391,82988.2251586914,67798.16455078125,60036.18521118164,52395.68336486816,52152.72395324707,46783.3836517334
TAG(56:4)_FA 20:4,0.35123392223288785,8.606673593471312,0.34457581771948753,0.5571998065235867,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,210696.89453125,180392.05151367188,184171.27294921875,197299.8935546875,192513.9150390625,176413.31274414062,172240.1513671875,161700.87158203125,146159.33081054688
TAG(56:5)_FA 16:0,0.4664002976899217,6.539480509472485,0.6025693557540991,0.4375993762927768,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,68235.52554321289,46077.64359283447,38498.86245727539,47043.08313751221,43458.46286010742,38497.10266113281,38066.26313781738,39273.6022644043,33104.90249633789
TAG(56:5)_FA 16:1,0.49352161466932976,6.187563695569878,0.6733254273156035,0.41189460870345296,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,59696.44413757324,35000.46257019043,32272.382217407227,36917.442390441895,31110.202575683597,28175.141998291016,32947.70231628418,30633.46216583252,19917.54136657715
TAG(56:5)_FA 18:0,0.6525308096304925,8.207654376726278,1.1629267643220373,0.2808593812622234,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,154493.78982543945,109390.24819946288,144925.57055664062,257327.620513916,197902.5546875,80107.80517578125,142734.34992980957,141350.95135498047,18966.861267089844
TAG(56:5)_FA 18:1,0.5775529051790356,10.073581267953106,0.9163792138242575,0.33842747190077327,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,526429.2896728516,413256.55111694336,638478.0075683594,844812.6567840576,613592.855682373,269262.87811279297,558625.5455322266,565310.7159118652,24735.20167541504
TAG(56:5)_FA 18:2,0.5859954305948825,7.379493303226216,0.9427248782603781,0.3315780565436771,0.999979992308429,5,3,Genotype_ 5xFAD | Brain Region_ hippo,Genotype_ WT | Brain Region_ hippo,TAG,109363.72732543944,73511.4242553711,87914.9260559082,111287.28692626952,82284.32611083984,51422.043548583984,74605.12561035156,82275.42622375488,21182.44132995605
