lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023
TAG(60:11)_FA 18:1,-0.048879985718629594,5.370805586060923,0.006337290678743557,0.9365497466177863,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,18235.661376953125,21149.901412963867,20697.001502990723,22425.86167144775,19695.36150360107,20504.421356201172,17742.821166992188
TAG(60:11)_FA 18:2,-0.11136144193034116,5.4768846777191325,0.03288720056863781,0.8560942081218329,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,19329.26146697998,20906.761596679688,20777.701301574707,22507.941650390625,22549.20149230957,21566.161682128903,22459.741355895996
TAG(60:11)_FA 20:0,0.13079321197341306,5.30782629080408,0.045360940909901615,0.8313417192341691,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,22964.78158569336,21443.861618041992,17658.84108734131,21060.64161300659,19429.741298675537,16993.821258544922,15338.56105041504
TAG(60:11)_FA 20:4,0.08310594416367663,5.590407788864603,0.01831797869027696,0.8923399555106469,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,22633.101669311523,25659.861946105957,25799.681915283203,26011.54189300537,24197.38175201416,20532.90153503418,19308.4813079834
TAG(60:12)_FA 16:0,0.08967533645745208,5.267045898601765,0.021327284034541094,0.8838908860128176,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,21924.781616210938,19897.12124633789,18572.561416625977,21210.861541748047,20272.48151397705,16213.901264190674,13520.580993652344
TAG(60:12)_FA 16:1,-0.04158017593702018,6.079459239008425,0.004586144446761864,0.9460076697679441,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,32416.26232910156,35894.402282714844,29044.882232666016,35032.86251831055,35518.802673339844,30729.38201904297,30690.722106933594
TAG(60:12)_FA 18:0,-0.08930209455314674,5.438601538846277,0.021150415025886105,0.8843699409390465,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,21000.66133117676,21219.8214263916,19038.10121154785,23869.28204345703,24540.64195251465,17793.96116256714,19648.121292114258
TAG(60:12)_FA 18:1,0.02934657970154922,6.247059818462881,0.0022845457622224785,0.9618780895631075,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,34176.12268066406,35585.80266571045,35367.38204193115,29902.382293701172,34211.40216064453,39811.22272491455,44486.72416687012
TAG(60:12)_FA 18:2,-0.09631433026078072,5.486094265517832,0.024601925691001725,0.8753630581834081,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,21436.861557006836,21627.32145690918,20824.901580810547,23679.46144104004,24713.521560668945,20871.601501464844,19111.90154647827
TAG(60:12)_FA 20:0,-0.008153480780876712,6.420739046347485,1.763534557994717e-4,0.9894045529863529,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,41234.203033447266,43019.522857666016,36759.142578125,43405.68313598633,39202.782653808594,40228.00277709961,44315.58288574219
TAG(60:12)_FA 20:4,0.019647619149448448,5.719044039730259,0.0010239894811903127,0.9744721819692708,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,27218.622310638428,28067.12205505371,24497.58185577393,29032.86193847656,24919.741806030273,25504.30192565918,20201.461364746097
TAG(60:2)_FA 16:0,-0.020118443801583005,5.267579372938462,0.0010736001944451345,0.9738613202388224,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,19226.64121246338,18277.021270751953,19199.141326904297,21649.74153137207,18482.741333007812,18100.141468048096,15835.90113067627
TAG(60:2)_FA 16:1,-0.08327821212055553,5.250907175773089,0.018393211921420516,0.8921204477358722,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,16176.641082763672,17628.181266784668,20112.101238250732,22281.10154724121,19165.54133605957,16383.901092529297,17246.201202392578
TAG(60:2)_FA 18:0,0.057344763124816636,5.437023297254766,0.008722188805904807,0.9255916220830159,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,21509.621520996097,21756.12142944336,22794.401599884033,24563.12172317505,20771.821449279785,18941.36131286621,17090.981414794922
TAG(60:2)_FA 18:1,0.08979962041269274,5.664600117153569,0.021387288084209644,0.8837288244478892,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,27048.22173309326,22954.941787719727,28349.202156066895,24572.42160797119,26543.12181854248,23830.34191131592,19308.30153656006
TAG(60:2)_FA 18:2,0.03149165106903746,7.201339470462347,0.0026308240921935067,0.9590931936702352,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,62542.74482727051,48761.48403930664,63518.06404876709,46323.60330200195,69452.26373291016,59044.6641998291,127867.50831604004
TAG(60:2)_FA 20:0,-0.03826683296353067,6.118795944905312,0.0038843588415602426,0.9503043189333668,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,34272.9024848938,28603.522064208984,27989.361598968502,31598.202224731445,35095.2024269104,28404.741443634033,44804.58358001709
TAG(60:2)_FA 20:4,0.14392734598956622,5.378981959898734,0.054924235685799516,0.8147061285973989,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,20859.241439819336,19095.301361083984,19967.141258239742,17264.28119659424,20425.041496276855,17459.441276550293,24032.601512908936
TAG(60:3)_FA 16:0,-0.16990471729419757,5.262528580532926,0.07652726174808322,0.782059917100985,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,16133.841094970703,17957.481170654297,18938.20149230957,23621.081581115723,20254.001495361328,16509.26123046875,16890.181213378906
TAG(60:3)_FA 16:1,0.05567101504039148,5.258560442739845,0.008220318769858181,0.9277580083674953,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,18079.621154785156,20483.821395874023,19625.36138153076,19370.281295776367,20676.281272888184,16641.381187438965,15562.700897216797
TAG(60:3)_FA 18:0,0.1507961226759779,6.451044346034525,0.06029535035122535,0.8060297348131145,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,46804.88372039795,40817.802185058594,48934.68369293213,39798.582637786865,52754.94383239746,33359.482749938965,35393.08192443848
TAG(60:3)_FA 18:1,-0.05726368003004186,5.466625793955161,0.008697559489888814,0.9256964471771565,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,20739.1014251709,22772.741485595703,20833.141242980957,23657.02166748047,23508.581634521484,20546.001678466797,18389.481437683105
TAG(60:3)_FA 18:2,0.15874392069668947,5.755414913179421,0.06681214775971968,0.7960361279906611,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,27191.061965942383,27283.621948242188,30798.842262268063,26351.12190246582,27849.561950683594,23348.381645202637,21153.9614944458
TAG(60:3)_FA 20:0,-0.08805438720597267,5.472459517050381,0.02056372957986241,0.8859738160261933,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,20847.161682128903,22444.4418258667,20147.561332702637,24793.621925354004,25605.901931762695,18039.2611618042,19156.541412353516
TAG(60:3)_FA 20:4,0.13274829963738788,5.426642423253347,0.046727080802156706,0.8288595427374839,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,21351.501502990723,23339.46182250977,20725.0213470459,20800.9015045166,18787.801307678223,20530.98129272461,19876.661254882812
TAG(60:4)_FA 16:0,-0.11510934147484099,5.141162684128811,0.03513621521699406,0.851310514947549,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,16370.56103515625,15797.041061401367,17365.401153564453,19983.64143371582,18235.08131408691,16197.201156616213,15606.341194152832
TAG(60:4)_FA 16:1,0.056023427213192215,5.200457976432938,0.00832461849381616,0.9273024107063166,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,16338.481170654297,19378.6014251709,18982.621353149418,18899.34149169922,18637.7014541626,15646.041122436523,16786.60116958618
TAG(60:4)_FA 18:0,0.009877210431480002,5.49166333559371,2.5878371256737864e-4,0.9871651794800286,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,26251.82176208496,20447.861526489258,20605.501556396484,25991.322158813477,24115.18154144287,18137.081230163574,17512.641269683838
TAG(60:4)_FA 18:1,0.11174320837950649,6.26129005950927,0.03311523808300976,0.8556016177601755,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,44095.18241882324,32243.322540283203,35664.02257537842,31506.08211517334,41425.66287231445,33147.70234298706,39536.86268615723
TAG(60:4)_FA 18:2,-0.04120279131983607,5.486902905685189,0.004503049158493866,0.9464983024678271,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,21321.44157409668,21389.661445617676,22708.321502685547,24599.961486816406,22149.601486206055,21381.701171875,18706.68130493164
TAG(60:4)_FA 20:0,-0.1917891787500223,5.373775254958225,0.0974958108005779,0.75485570950841,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,16756.881275177002,18854.201065063477,17869.821369171143,22070.041534423828,20710.641387939453,18925.681449890137,23725.82176208496
TAG(60:4)_FA 20:4,0.31654113923833116,7.514497660984436,0.2652826941712192,0.6065138807975714,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,96533.12672424316,98934.70882415771,91173.06547546388,56117.98265838623,79231.74552154541,96759.74563598631,95215.30420684814
TAG(60:5)_FA 16:0,0.03871814759950056,5.338672893998814,0.003976290362743384,0.9497204514514549,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,18324.241165161133,21519.641555786133,21745.941818237305,22575.661560058594,20552.82164001465,17466.66135406494,15841.481033325195
TAG(60:5)_FA 16:1,0.12804971490153672,5.127878335003446,0.04347745276649562,0.8348288420554156,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,16924.86110687256,18960.881271362305,18315.86138153076,18495.64123535156,16286.66120147705,15297.581104278564,14561.161117553713
TAG(60:5)_FA 18:0,-0.058276789225716545,5.47799978133074,0.009007959658390519,0.9243860977817819,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,17274.92124938965,22382.681480407715,22280.561546325684,25309.20143890381,21757.941360473633,17988.001457214355,23254.98175048828
TAG(60:5)_FA 18:1,0.00646750666625536,5.506597914597238,1.1095413537987042e-4,0.9915956568347531,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,26206.281616210938,22242.4416885376,19781.76153182983,23972.94167327881,25287.241622924805,19930.341354370117,17465.561080932617
TAG(60:5)_FA 18:2,0.008040896849499735,6.243009148002912,1.7151510655821767e-4,0.9895509011981125,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,45638.66355895996,30742.442276000977,31017.82302093506,34104.28254699707,42317.48252868652,33063.58238220215,37818.82331085205
TAG(60:5)_FA 20:0,-0.1285207628450842,6.089371734227555,0.043800168500780494,0.8342258404472723,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,22527.701484680176,23849.30149841309,21831.201343536377,24278.141914367676,25365.94171142578,25672.34177017212,73123.80484008789
TAG(60:5)_FA 20:4,0.0654366473348831,5.466707906898444,0.011357218147949766,0.9151299213407682,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,23049.761688232426,21774.88176727295,21891.381191253666,20657.86163330078,23179.781646728516,20878.241214752197,18666.06147003174
TAG(60:6)_FA 16:0,-0.016124630268550582,5.295105885103991,6.896567692500355e-4,0.9790489088441187,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,18158.241333007812,19233.181442260742,18284.341331481937,21124.64144897461,18684.281120300293,17119.60122680664,19723.901695251465
TAG(60:6)_FA 16:1,-0.06618684667240333,5.350001631195396,0.011619011494701681,0.914161070819718,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,16983.441200256348,22598.481567382812,21528.16178894043,22885.06155395508,21384.301361083984,20124.82135772705,14276.781051635742
TAG(60:6)_FA 18:0,0.032893520181391044,5.536304738281827,0.0028699910223792813,0.9572759284743277,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,21513.10154724121,23094.72194671631,23692.961753845215,25832.081573486328,20354.24126434326,21178.001541137695,21253.08140563965
TAG(60:6)_FA 18:1,0.04459357955191697,5.442221154851149,0.005274651145739995,0.9421031048241019,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,22342.54167175293,21633.06159210205,21556.52124786377,22057.0613861084,22564.68169403076,19834.50159835815,17804.7013092041
TAG(60:6)_FA 18:2,0.04021222638201581,5.503597780300097,0.0042891460632290546,0.9477826161349578,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,26234.241897583008,22128.461540222168,19218.181427001953,25443.40162658691,23253.861686706543,18211.4411277771,19374.72149658203
TAG(60:6)_FA 20:0,-0.05968672079902063,6.522375634898802,0.009449376929964608,0.9225612899428143,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,24623.98188018799,26700.94201660156,25838.661743164062,29473.302001953125,27440.761917114258,24424.58187866211,125335.66923522948
TAG(60:6)_FA 20:4,0.010525470272821509,6.089162041322,2.938793317497357e-4,0.9863226074376938,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,36013.303173065186,29542.10219192505,26895.882026672363,30991.52201461792,33019.70266723633,29392.602714538574,40983.062171936035
TAG(60:7)_FA 16:0,0.0024205262776242813,5.6708436255705,1.554164896333532e-5,0.9968545159723096,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,27355.881881713867,23908.50164794922,26028.1416015625,26768.30166625977,27959.841766357426,23788.701690673828,18132.201370239258
TAG(60:7)_FA 16:1,-0.056770708013784456,5.352728972384523,0.008548288890303013,0.9263349880558145,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,17487.241188049316,19592.501350402832,19855.40135574341,21069.08132171631,20718.361534118652,18113.541145324707,20886.56143951416
TAG(60:7)_FA 18:0,0.15382441320442675,6.104171706365989,0.06273887719729032,0.8022182582391253,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,29223.502227783203,34257.56265258789,44619.843658447266,34269.04200744629,34542.54260253906,29585.36173248291,27706.36215209961
TAG(60:7)_FA 18:1,0.019124346134962902,5.518200042386957,9.701508477064635e-4,0.9751521121673126,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,26010.281845092773,22129.90153503418,19686.00115585327,23174.10167694092,22336.76146697998,22398.841567993164,19508.401489257812
TAG(60:7)_FA 18:2,-0.0808663055012068,5.494686672558661,0.017343964212841456,0.8952243657112444,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,22883.341552734375,22558.181594848633,20936.70132446289,24016.00161743164,23507.641494750977,23498.501831054688,16464.741081237793
TAG(60:7)_FA 20:0,0.05258484171110442,5.600911047645757,0.0073345112582501315,0.9317511997712224,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,24282.562103271484,24186.021476745605,25574.221893310547,23612.981506347656,25424.86180114746,23334.261657714844,18878.881607055664
TAG(60:7)_FA 20:4,-0.07604437421652442,5.432642013694433,0.015337366368612493,0.9014386969870283,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,19594.261344909668,22610.121658325195,21251.701545715332,23960.7816696167,23450.40184020996,20192.601501464844,16451.6413230896
TAG(60:8)_FA 16:0,-0.04499845411091134,5.509811516796867,0.0053708908284306744,0.9415782442085757,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,21130.601516723633,22546.361740112305,22266.10173797607,24930.162109375,22329.921508789062,21489.141479492188,19837.601181030273
TAG(60:8)_FA 16:1,-0.011196183064031702,5.650396755964675,3.325184110281043e-4,0.9854513116194619,0.9999394385425726,3,3,Genotype_ WT | Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,TAG,23377.941528320312,25313.861755371097,27145.821884155273,28271.422119140625,26854.841796875,22300.88151550293,18387.56126403809
